id,related_scenes,question,answer,related_context,question_type,question_source
18,25场,老朱为何决定改做「龙凤呈祥」？,因假翅发开无法入味，需临时调整菜单,老朱：（微沉思）这玩意只能做赤羹，翠盖就变成了刺猬了，（想一想）改「龙凤呈祥」！,Causal-Motivational Reasoning,broad_coverage_scene
19,60场夜/内景,老朱如何将红糟鸡装入盘中？,轻转炒菜锅并上下抛拌匀后利落装盘,老朱轻转了一下炒菜锅，上下抛一抛，拌匀了把菜利落的装入盘中。,Scene Grounding,broad_coverage_scene
20,29场夜/内景,锦荣对家宁剪发有何看法？,每天在外面跑得灰头土脸的，又不会打理，干脆把它剪掉算了。,锦荣：每天在外面跑得灰头土脸的，又不会打理，干脆把它剪掉算了。,Character Understanding,broad_coverage_scene
21,34场夜/内景,老温提到担心老朱不在了之后，老朱通过什么动作表现出他对这一话题的回避和玩笑态度？,老朱通过推搡老温并假装吹口气、伸手让他闻的动作来回避话题，并以玩笑方式回应。,老温表达担忧后，老朱推了他一把，并做出吹气和伸手让其闻尝的滑稽动作，随后两人笑作一团。,Character Understanding,broad_coverage_scene
22,29场夜/内景 | 30场夜/内景 | 31场夜/外景,当珊珊坚持要把画有朱爷爷的漫画拿给他看时，家宁表现出怎样的情绪状态？,家宁表现出焦急和担忧的情绪状态，他追着珊珊跑进院子并喊她不要去。,家宁追着珊珊跑进院子，喊着让她别去，但珊珊坚持要给朱爷爷看。,Character Understanding,broad_coverage_event_chain
23,18场傍晚/外景 | 50场日/外景 | 6场日/内景,家宁为什么建议小芝芝让钟国伦多等两个小时？,因为小芝芝已经决定和钟国伦分手，但还想继续戏弄他，家宁得知后便提议让他多等两个小时以延长这种折磨。,小芝芝表示已把钟国伦甩了，只是想再折磨他一阵子，家宁因此提议让他多等两个小时。,Causal-Motivational Reasoning,broad_coverage_event_chain
24,25场,老朱为什么决定将原本的‘翠盖排翅’更换为‘龙凤呈祥’？,因为老朱发现蒸过的排翅松垮无弹性，无法入味，不能继续用于原定菜品。,老朱查看蒸笼中的排翅，发现其发得松垮、没有弹性，判断无法使用，只能改做羹汤。,Causal-Motivational Reasoning,broad_coverage_scene
25,31场夜/外景 | 32场夜/内景,珊珊在院子里坚持要给朱爷爷看漫画时，她的态度是怎样的？,珊珊的态度是坚持且 playful 的，她一边跑一边笑着反复强调要把漫画拿给朱爷爷看。,珊珊一边跑一边笑着说要把漫画拿给朱爷爷看，并反复嚷着‘我要给朱爷爷看’，最后还笑着说只是在开玩笑。,Character Understanding,broad_coverage_event_chain
26,25场,在发现排翅变质后，老朱为何坚持要改做成本更高的‘龙凤呈祥’？,因为老朱认为当务之急是稳住宴席场面，避免混乱扩大，即使会赔钱也必须先保证菜品供应。,老朱坚持先稳住场面，顾不上赔钱，必须把宴席撑住。,Character Understanding,broad_coverage_scene
27,26场夜/内景 | 29场夜/内景 | 31场夜/外景,家珍在听到家倩提到搬家后表现出怎样的情绪状态，以及她对父母婚姻的看法是什么？,家珍感到心里不舒服，情绪低落，几乎落泪，她认为父母之间虽不浪漫，但有相敬如宾的相处方式。,家珍停下手中的活，神情低落，几乎落泪，表示心里不舒服；她提到父母之间有相敬如宾的相处方式。,Character Understanding,broad_coverage_event_chain
28,25场 | 27场夜／内景 | 25场,老朱为什么决定将原本的‘翠盖排翅’更换为‘龙凤呈祥’？,因为老朱在检查蒸笼时发现排翅在蒸煮后已经散开，无法继续用于制作‘翠盖排翅’。,老朱打开蒸笼盖，发现排翅在蒸煮后已经散开，无法继续用于原定的‘翠盖排翅’，因此决定更换菜品。,Causal-Motivational Reasoning,broad_coverage_event_chain
29,47场日/外景 | 48场日/内景,当老朱在教室里打开食盒摆出饭菜时，珊珊表现出怎样的情绪状态？,珊珊表现出惊讶的情绪状态。,珊珊看着桌上的饭菜，睁大了眼睛。,Character Understanding,broad_coverage_event_chain
30,12场日/内景 | 19场傍晚/外景,家倩在与雷蒙亲密后表现出怎样的情绪状态，尤其是在回应雷蒙对两人关系的积极评价时？,家倩表现出疏离和冷淡的情绪状态，在雷蒙表示亲密时刻很美好时，她只是淡淡地应了一声，显示出情感上的保留。,雷蒙说刚才很美好，比分手前还要好，家倩淡淡地应了一声。,Character Understanding,broad_coverage_event_chain
31,29场夜/内景 | 31场夜/外景 | 32场夜/内景,当珊珊坚持要把漫画拿给朱爷爷看时，家宁表现出怎样的情绪和反应？,家宁表现出焦急和阻止的态度，她立刻追上去并大声喊‘珊珊，不行啦！’，随后在院子里追赶珊珊，试图拿回漫画。,家宁见珊珊跑向院子送漫画，立刻追上去并边喊边拦，之后在院子里追赶她直到拿回漫画。,Character Understanding,broad_coverage_event_chain
32,31场夜/外景 | 17场傍晚/外景,当珊珊坚持要把漫画拿给朱爷爷看时，家宁表现出怎样的情绪状态？,家宁表现出急切和担忧的情绪状态，试图阻止珊珊。,家宁从窗帘后走出，追着珊珊跑进院子，喊着让她别去。,Character Understanding,broad_coverage_event_chain
33,16场傍晚/内景 | 22场 | 48场日/内景,老朱在送便当到教室时，表现出怎样的情绪状态？,老朱表现出匆忙但关切的情绪状态。,他提到时间紧只做了几样小菜，说明他赶时间，但仍为女儿精心准备了多道菜和汤，体现他的关心。,Character Understanding,broad_coverage_event_chain
34,46场日/内景 | 21场傍晚/内景,在家人准备开始吃饭时，家珍通过什么行为表达了她对家庭团聚和晚餐的感激之情？,家珍通过低头双手合十进行祷告的行为，表达了她对家庭团聚和晚餐的感激之情。,家珍低下头，双手合十，开始祷告，感谢上帝赐予丰盛的晚餐和一家人能够团聚吃饭。,Character Understanding,broad_coverage_event_chain
35,3场日/内景 | 21场傍晚/内景,在家人指出煨鱼翅的火腿味没了之后，老朱表现出怎样的心理状态？,老朱感到不悦并急于证明自己的味觉正常。,家倩指出煨鱼翅的火腿味没了后，老朱露出不悦的神色，并在家倩质疑其味觉退化时立刻反驳说自己舌头没问题，随后起身从厨房拿来配料。,Character Understanding,broad_coverage_event_chain
36,110场夜/内景|111场日/内外景,较后阶段，老朱和家倩的关系应如何概括？,从女儿转为信任的伙伴,早期老朱与家倩的关系是女儿；后期变为信任的伙伴。,Role-Relation Continuity,supplementary_cross_scene
37,10场日/内景|12场日/内景,家倩与雷蒙亲密后，雷蒙的哪个举动引发了关键的对话，最终促使她拒绝艺廊邀请？,雷蒙递给家倩一杯水,在亲密场景后，雷蒙拿着一杯水回到卧室，递给正在穿衣服的家倩；她喝水后，雷蒙轻抚她的背并询问状况，家倩谈及工作压力和新购房屋，随后雷蒙邀请她参观艺廊。,Narrative Progression,supplementary_cross_scene
38,10场日/内景|12场日/内景|19场傍晚/外景,家倩与雷蒙的亲密场景后，是哪一个具体事件改变了两人之间的氛围，直接导致了雷蒙送她回家后匆忙离开的结局？,雷蒙递给家倩一杯水,情节单元2显示，雷蒙递给家倩一杯水后，两人交谈中家倩提及购房压力和必须回家吃周日晚餐，雷蒙邀请被拒，这为后续雷蒙迅速离开埋下伏笔。,Narrative Progression,supplementary_cross_scene
39,144场日/内景,在电影《饮食男女》的结局场景中，老朱与家倩的关系应如何概括？,从父亲转为隐含的共情,早期老朱与家倩的关系是父亲；后期变为隐含的共情。,Role-Relation Continuity,supplementary_cross_scene
40,21场傍晚/内景,晚餐场景中，老朱正准备讲话，是什么事件直接打断了他，并最终促使家珍和家宁在后续对话中互相推让发言？,家倩打断老朱的发言并质疑煨鱼翅的味道,老朱正准备说话时，家倩打断了他，指出煨鱼翅的火腿味没了，并质疑他的味觉是否退化；老朱露出不悦神色，起身返回厨房。,Narrative Progression,supplementary_cross_scene
41,21场傍晚/内景,老朱正要开口宣布事情，但家倩的什么行为直接打断了他？,家倩打断老朱的发言并质疑煨鱼翅的味道,老朱正准备说话，家倩打断了他，说煨鱼翅的火腿味没了。,Narrative Progression,supplementary_cross_scene
42,21场傍晚/内景|22场,哪个角色是家珍和家倩的父亲，并与家宁有家庭成员间的互动？,老朱,老朱与家宁是家庭成员间的互动，与家珍是父亲，与家倩是父亲。,Role-Relation Continuity,supplementary_cross_scene
43,10场日/内景|32场夜/内景|33场夜/内景,哪个角色是雷蒙的伴侣、家宁的姐妹和老朱的女儿？,家倩,家倩与雷蒙是亲密伴侣，与家宁是姐妹，与老朱是女儿。,Role-Relation Continuity,supplementary_cross_scene
