id,related_scenes,question,answer,related_context,question_type,question_source
13,11、教室，日，内,"在[11、教室，日，内]中, 林真心写了多少封信？",三百三十三封,刘老大，你写给他三百三十三封信,Scene Grounding,broad_coverage_scene
14,6、林真心家，日，内,林母抱怨了什么？,你是在生孩子啊，好了没有？,隔壁屋子里传来林母的抱怨：你是在生孩子啊，好了没有？,Character Understanding,broad_coverage_scene
15,5、林真心家，夜，内,"在[5、林真心家，夜，内]中, 林真心的情绪状态如何？",她因看到同学录内容而流泪。,她翻开其中一页看着，不一会儿眼角留下了泪水,Character Understanding,broad_coverage_scene
16,5、林真心家，夜，内,"在[5、林真心家，夜，内]中, 林真心在做什么？",她打开盒子，拿出同学录并翻看。,林真心打开一个盒子，从盒子里拿出一本厚厚的同学录，她翻开其中一页看着,Character Understanding,broad_coverage_scene
17,59、饭馆，夜，内,小只对何美说了什么关于林真心的话？,林真心什么时候变得这么认真了,小只对何美：你看，林真心她什么时候变得这么认真了,Character Understanding,broad_coverage_scene
18,71、林真心家，夜，内林母在批评林真心。,林母如何评价徐太宇？,徐太宇是流氓学生，学校不让他上学，有多坏。,林母：老师说那个徐太宇是流氓学生啊，学校不让他上学，你看他有多坏。,Character Understanding,broad_coverage_scene
19,79、树林，夜，外,在[79、树林，夜，外]中，徐太宇认为林真心和陶敏敏谁更漂亮？,林真心比陶敏敏漂亮这么多。,徐太宇：（伸手比划了一点，然后将手的距离拉长）大概只有漂亮这么多,Character Understanding,broad_coverage_scene
20,24、垃圾场，日，外,"在[24、垃圾场，日，外]中, 林真心在做什么？",假装捡垃圾,林真心将垃圾掉到又蹲在地上假装捡。,Character Understanding,broad_coverage_scene
21,2、办公室，夜，内 | 3、超市，夜，内,林真心在听到同事议论她之后，内心和情绪上表现出怎样的状态？,林真心感到伤感和失落，内心接受了这种不被理解的处境，情绪变得麻木而低落。,林真心低着头，捏紧零食袋，脸上没了表情，心里默默想着就这样过吧，生活也差不多是这样了。,Character Understanding,broad_coverage_event_chain
22,32、画面组合 | 35、教学楼后，日，外 | 47、办公室，日，内 | 43、街道，日，外,在听到班主任提到徐太宇曾参加奥林匹亚竞赛后，林真心表现出怎样的心理状态？,林真心感到震惊并陷入沉思，她停下离开的脚步，站在办公室外怔怔地望着徐太宇。,林真心听到徐太宇曾参加奥林匹亚竞赛的往事，站在门外怔怔望着他,Character Understanding,broad_coverage_event_chain
23,13、福利社，日，外 | 38、教导主任室门口，日，外,在欧阳非凡突然喊出林真心名字并邀请她溜冰后，她的心理状态如何表现？,林真心感到意外和羞涩，她站在原地愣住，脸上泛起一丝红晕，表现出内心的波动和害羞。,欧阳非凡邀请林真心溜冰后，她站在原地愣住，脸上泛起一丝羞涩。,Character Understanding,broad_coverage_event_chain
24,2、办公室，夜，内 | 3、超市，夜，内,林真心在听到同事议论她之后内心处于什么样的心理状态？,林真心感到伤感且认命，认为自己的生活本就如此，不值得争辩或改变。,林真心低着头，手指捏紧零食袋，脸上没了表情，心里想着就这样过吧，反正生活也差不多是这样了。,Character Understanding,broad_coverage_event_chain
25,35、教学楼后，日，外 | 47、办公室，日，内 | 43、街道，日，外,在被陶敏敏撞开后，徐太宇望着她远去的背影时表现出怎样的心理状态？,徐太宇感到内心复杂，既有被轻视的失落，也透露出对陶敏敏执着却未被接受的情感挣扎。,徐太宇被车轮撞到膝盖后，低头揉搓，神情复杂地望着陶敏敏离去的背影，显示其情绪波动。,Character Understanding,broad_coverage_event_chain
26,7、林真心家门口，日，外 | 30、街道，日，外 | 31、影片放映厅，日，内,为什么徐太宇能确定林真心寄信的真正目的不是为了抽中奖品而是为了接近欧阳非凡？,因为徐太宇发现林真心在信中提到了欧阳非凡的名字，并且通过她对生日和喜欢电影的回答验证了她的真实身份，从而推断出她寄信是为了接近欧阳非凡。,徐太宇拿着信和欧阳非凡的照片，确认林真心说了真话后，指出她寄信是为了接近欧阳非凡。,Causal-Motivational Reasoning,broad_coverage_event_chain
27,43、街道，日，外,在陶敏敏骑车离开后，徐太宇最初表现出怎样的心理状态，之后又发生了怎样的情绪变化？,徐太宇最初神情未变，表现出冷漠和坚持；在被小弟传播尴尬消息并动手制止后，现场只剩他一人，情绪转为孤独和压抑。,陶敏敏离开后徐太宇神情未变，之后他撕广告、坚持不放弃，显示其执拗；当小弟喊出‘老大被甩’并被他踹倒后，其他人逃离，他独自站立，显示情绪转向孤立。,Character Understanding,broad_coverage_scene
28,7、林真心家门口，日，外 | 30、街道，日，外 | 36、溜冰场，日，内,林真心在溜冰场被徐太宇保护后表现出怎样的心理状态？,林真心表现出害怕和惊慌的心理状态。,林真心蹲在地上，双手抓着膝盖，身体微微发抖，脸色发白。,Character Understanding,broad_coverage_event_chain
29,47、办公室，日，内 | 43、街道，日，外 | 46、教室，日，内,林真心在听到班主任训斥徐太宇时，表现出怎样的心理状态？,林真心感到震惊并陷入沉思，她停下脚步，站在门外怔怔望着徐太宇，显露出对他的遭遇感到意外和关切。,林真心听到徐太宇曾是资优生并参加竞赛后，停下脚步，站在门外怔怔望着他。,Character Understanding,broad_coverage_event_chain
30,40、楼顶，日，外 | 43、街道，日，外,在被陶敏敏拒绝后，徐太宇对身边小弟的行为反映了他怎样的心理状态？,徐太宇因被公开拒绝而感到难堪，试图通过暴力手段压制谣言，表现出他内心对尊严受损的强烈反应和对失控局面的焦虑。,徐太宇在陶敏敏离开后立即警告小弟不准传播此事，当有人高喊‘老大被甩’时，他将对方踹倒以制止，其他人因此逃散。,Character Understanding,broad_coverage_event_chain
31,40、楼顶，日，外 | 43、街道，日，外,在陶敏敏骑车离开后，徐太宇对身边小弟的行为反映了他当时怎样的心理状态？,徐太宇通过暴力手段驱散小弟，表现出他因被当众拒绝而感到愤怒与难堪，极力想控制事态以维护自己的尊严。,陶敏敏拒绝徐太宇后，他立即警告小弟不准外传，当有人喊出‘老大被甩’时，他将对方踹倒，其他人因此逃散。,Character Understanding,broad_coverage_event_chain
32,47、办公室，日，内 | 43、街道，日，外,徐太宇在被林真心劝阻时表现出怎样的心理状态？,徐太宇表现出坚决不放弃的心理状态，他通过展示手中的广告并强调自己字典里没有放弃来传达这种态度。,徐太宇将广告举到林真心面前，表示他的字典里没有放弃，表明他内心坚持且拒绝退缩。,Character Understanding,broad_coverage_event_chain
33,43、街道，日，外,徐太宇在被陶敏敏拒绝后，对身边小弟传播谣言的行为表现出怎样的态度和反应？,徐太宇表现出强烈的愤怒和制止态度，他立刻警告小弟不准传播此事，当有人高声喊出‘老大被甩’时，他将那人踹倒在地，迫使其他人逃离。,徐太宇在陶敏敏离开后警告小弟不准说出去，有人喊话后他将其踹倒，其他人因此逃离。,Character Understanding,broad_coverage_scene
34,47、办公室，日，内 | 15、教室，日，内 | 29、教室，日，外 | 47、办公室，日，内,为什么徐太宇承认幸运信是他写的会导致林真心被允许离开办公室？,因为徐太宇主动顶罪，使班主任将责任归于他，从而不再追究林真心，允许她离开。,徐太宇声称信是他写的，班主任因此让林真心回去。,Causal-Motivational Reasoning,broad_coverage_event_chain
35,35、教学楼后，日，外 | 47、办公室，日，内 | 43、街道，日，外,在被陶敏敏拒绝后，徐太宇对身边小弟的行为表现出怎样的心理状态？,徐太宇感到愤怒且在意形象，试图通过暴力手段压制谣言以维护自己的尊严。,徐太宇在小弟高声喊出‘老大被甩’后立即将其踹倒，并驱散其他人，显示出他对被公开羞辱的强烈反应。,Character Understanding,broad_coverage_event_chain
36,103、公园，夜，外|104、公园，夜，外,林真心和徐太宇的关系在故事后期应如何概括？,从彼此有深厚情感转为喜欢的人,早期林真心与徐太宇的关系是彼此有深厚情感；后期变为喜欢的人。,Role-Relation Continuity,supplementary_cross_scene
37,104、公园，夜，外|108、演唱会，夜，外林真心打电话：喂！,到电影较后阶段，林真心和徐太宇的关系应如何概括？,从喜欢的人转为旧友重逢,早期林真心与徐太宇的关系是喜欢的人；后期变为旧友重逢。,Role-Relation Continuity,supplementary_cross_scene
38,6、林真心家，日，内|10、书店，日，内|13、福利社，日，外,哪个角色同时是林母的女儿、小只的朋友，并暗恋着欧阳非凡？,林真心,林真心与林母是女儿，与小只是同伴，与欧阳非凡是暗恋对象。,Role-Relation Continuity,supplementary_cross_scene
39,28、操持，日，外 学生在操场前列队。,操场讲话场景中，教导主任的哪个宣布直接引出了随后的突击安全检查？,教导主任宣布即将退休,在全校师生面前，教导主任宣布自己即将从一高退休，并说明接下来的校庆活动将由即将接任的新主任负责承办；他要求学生们暂时留在原地，随后纠察队开始对各班进行突击安全检查。,Narrative Progression,supplementary_cross_scene
40,23、教学楼楼顶，日，外|24、垃圾场，日，外|35、教学楼后，日，外,哪个角色同时是小弟的领袖、欧阳非凡的对手，并且与林真心建立了合作关系？,徐太宇,徐太宇与小弟是有追随者，与欧阳非凡是敌对，与林真心是伙伴。,Role-Relation Continuity,supplementary_cross_scene
41,6、林真心家，日，内|7、林真心家门口，日，外,在林真心匆忙准备上学后，哪个事件是她从被关注到被忽视的叙事转折点？,林真心推自行车出门并被男生们注视,林真心推着自行车走出家门，来到胡同口时，一群男生朝她望过来，有人喊‘哇塞，她好优雅啊！’，另一个说‘天啊，她也太漂亮了吧！’，还有人说她可爱，另一个人冲她吹了口哨（情节单元2）。,Narrative Progression,supplementary_cross_scene
