id,related_scenes,question,answer,related_context,question_type,question_source
52,8、INT. LAVISH FRENCH-FURNISHED BEDROOM AT POINT DU LAC | 16、EXT. MANSION - NIGHT | 47、INT. HOUSE - NIGHT,What does Lestat state about Louis's guilt and the inevitability of Claudia's death?,Lestat states that Louis clings to his guilt and that Claudia would have died from the plague regardless.,"Lestat calls after Louis that he is what he is, and that the plague would have taken Claudia within hours anyway, referring to Louis's guilt as something he loves.",Character Understanding,broad_coverage_event_chain
53,45、INT. INN - EVENING | 26、EXT. LAWNS. NIGHT | 47、INT. HOUSE - NIGHT,What does Lestat state about Louis's feelings toward guilt?,Lestat states that Louis loves his precious guilt.,"Lestat calls after Louis, saying, 'Merciful Death, how you love your precious guilt.'",Character Understanding,broad_coverage_event_chain
54,7、EXT. WATERFRONT - DAY | 3、INT. WATERFRONT TAVERN - NIGHT,What does Louis do after the gambler lowers the gun?,"Louis collects the coins and bills from the table and puts them into his coat pockets, then stands at the table with a smile as the room resumes its noise.","Louis, his lace shirt torn open, laughs softly. He reaches across the table, gathering the coins and bills into his hands, stuffing them into his coat pockets... Louis straightens his coat, the smile still on his lips, and remains at the table as the room slowly returns to noise.",Character Understanding,broad_coverage_event_chain
55,3、INT. WATERFRONT TAVERN - NIGHT | 5、EXT. WHARF - NIGHT | 47、INT. HOUSE - NIGHT,What does Louis state about the gambler's courage during the confrontation at the gaming table?,Louis states that the gambler lacks the courage of his convictions.,"Louis leans forward and says, 'You lack the courage of your convictions, sir. Do it,' challenging the gambler who hesitates to shoot.",Character Understanding,broad_coverage_event_chain
56,2、EXT. LOUISIANA - DAY | 13、EXT. CEMETERY - NIGHT | 46、EXT. DANK NEW ORLEANS BACK STREETS - NIGHT,What does Louis state about his feelings toward the plague-stricken area as he continues forward?,"Louis expresses a bitter resignation toward the plague-stricken area, indicating he is unafraid and indifferent to its dangers.","Louis smiles bitterly, murmuring the words to himself, and continues forward despite the warning about the plague and the visible signs of death and disease.",Character Understanding,broad_coverage_event_chain
57,36、INT. DINING ROOM IN MANSION - NIGHT | 47、INT. HOUSE - NIGHT,What does Lestat state about himself in relation to Louis?,Lestat states that he is the only life Louis truly knows.,"Lestat demands that Louis respect him, insisting he is the only life Louis knows.",Character Understanding,broad_coverage_event_chain
58,13、EXT. CEMETERY - NIGHT | 41、EXT. LARGE GRAVEYARD - DAWN | 47、INT. HOUSE - NIGHT,What does Lestat state about Louis's guilt and the inevitability of Claudia's death?,Lestat states that Louis clings to his guilt and that Claudia would have died from the plague soon regardless.,"Lestat calls after Louis that he is what he is, mocks his love for guilt, and says the plague would have claimed Claudia within hours anyway.",Character Understanding,broad_coverage_event_chain
59,27、EXT. POINTE DU LAC - NIGHT | 16、EXT. MANSION - NIGHT | 47、INT. HOUSE - NIGHT,What does Lestat state about Louis's guilt and the inevitability of Claudia's death?,Lestat states that Louis loves his guilt and that Claudia would have died from the plague within hours anyway.,"Lestat calls after Louis that he is what he is, and that the plague would have got Claudia within hours anyway, calling Louis's guilt 'precious'.",Character Understanding,broad_coverage_event_chain
60,35、EXT. SLAVE-QUARTERS - NIGHT | 39、EXT. MANSION - NIGHT,What does Louis state about the slaves' freedom?,Louis states that the slaves are free men and tells them to get out while they can.,"Louis says, 'Get out while you can. You're free men.'",Character Understanding,broad_coverage_event_chain
61,1、INT. ROOM - NIGHT (SAN FRANCISCO),What does Louis state about his age and identity when speaking to Malloy?,Louis states that he is a vampire who has lived for over two hundred years and that he was twenty-four years old in 1791.,"Louis calmly declares he is a vampire, saying he has lived for over two hundred years, and states the year it happened: 1791. He was twenty-four years old at the time.",Character Understanding,broad_coverage_scene
62,3、INT. WATERFRONT TAVERN - NIGHT | 5、EXT. WHARF - NIGHT | 47、INT. HOUSE - NIGHT,What does Louis state about his desire for death when questioned by Lestat?,Louis states that he wants death.,"When Lestat asks if he truly wants death, Louis answers that he does.",Character Understanding,broad_coverage_event_chain
63,36、INT. DINING ROOM IN MANSION - NIGHT,What does Lestat state about his relationship to Louis before leaving?,Lestat states that he is the only life Louis truly knows.,"Lestat demands that Louis respect him in return, insisting he is the only life Louis truly knows.",Character Understanding,broad_coverage_scene
64,101、EXT BOULEVARD DES CAPUCHINES - THEATRE DES VAMPIRES -|102、INT. THEATRE BOX - NIGHT,How should Louis and Claudia's relationship be characterized after the show?,from companions in attendance to travel companions,"Earlier, the relationship between Louis and Claudia is marked by companions in attendance; later, it shifts to travel companions.",Role-Relation Continuity,supplementary_cross_scene
65,3、INT. WATERFRONT TAVERN - NIGHT|52、INT. INN - SUPPER ROOM|114、INT. CORRIDOR OF THEATRE DES VAMPIRES - NIGHT,"' which character shares a bond with Louis, is Claudia's father, and is at odds with Santiago?",Lestat,"Lestat is in a mutual understanding relationship with Louis, is in a father relationship with Claudia, and is in a conflicting interests relationship with Santiago.",Role-Relation Continuity,supplementary_cross_scene
66,8、INT. LAVISH FRENCH-FURNISHED BEDROOM AT POINT DU LAC|13、EXT. CEMETERY - NIGHT|47、INT. HOUSE - NIGHT,Which sets the stage for his later horror and flight from Lestat?,Louis experiences violent pain and dry heaves,"From the support package: In episode unit 2, 'Louis writhes in pain, dry heaving as Lestat watches; ' This occurs during his first feeding and transformation, bridging his.",Narrative Progression,supplementary_cross_scene
67,4、EXT. WATERFRONT - NIGHT|8、INT. LAVISH FRENCH-FURNISHED BEDROOM AT POINT DU LAC|38、INT. POINTE DU LAC DINING ROOM - NIGHT,"Which character in 'Interview with the Vampire' is shown reveling with a whore, clashing with Lestat, and sharing an intimate bond with Yvette?",Louis,"Louis is in a companions in revelry relationship with whore, is in a adversarial tension relationship with Lestat, and is in a intimate connection relationship with Yvette.",Role-Relation Continuity,supplementary_cross_scene
68,13、EXT. CEMETERY - NIGHT|45、INT. INN - EVENING|47、INT. HOUSE - NIGHT,' what does Lestat do to the dying girl that causes Louis to flee in horror?,Lestat bites the girl's wrist to draw blood,"After Louis's despair in the cemetery, Lestat bites a girl's wrist to draw blood in the inn, an act of cruelty that horrifies Louis and directly leads to his flight as Lestat.",Narrative Progression,supplementary_cross_scene
69,5、EXT. WHARF - NIGHT|47、INT. HOUSE - NIGHT,What does Louis see when he regains consciousness?,Louis regains consciousness and observes the bodies in the water,From Episode unit 2: Louis regains consciousness on the wharf and sees the bodies of the pimp and the whore floating in the water.,Narrative Progression,supplementary_cross_scene
70,5、EXT. WHARF - NIGHT|47、INT. HOUSE - NIGHT,What does Lestat do right after Louis whispers that he's had enough during their confrontation at the wharf?,Lestat releases Louis after questioning his desire for death,"After Louis whispers that he has had enough, Lestat lets go; Louis plummets from the height, crashing into the dark water below.",Narrative Progression,supplementary_cross_scene
