id,related_scenes,question,answer,related_context,question_type,question_source
22,5警局大厅 日 内 | 18梦巴黎包间 夜 内 | 36胡家后堂 夜 内,在接到电话后，龙聪对六子的态度和情绪发生了怎样的变化？,接到电话前，龙聪和六子一起轻浮地调戏女大学生，态度散漫；接到电话后，他立刻变得紧张严肃，命令六子停止调戏行为，并神情沉重地让他换上警服前往福生堂。,龙聪接电话前懒洋洋地说话，接完电话后站直身子、脸色紧张，连声应是，随后垂头丧气地扔出警服，语气沉重地命令六子出发。,Character Understanding,broad_coverage_event_chain
23,8福生堂药房 日 外/内 | 36胡家后堂 夜 内 | 41牢房 日 内,在被安顿到天字一号房后，罗宾表现出怎样的情绪状态？,罗宾表现出无奈的情绪状态。,罗宾环顾牢房简陋的环境，默默摇头，神情中透出一丝无奈。,Character Understanding,broad_coverage_event_chain
24,36胡家后堂 夜 内 | 52卫生间 夜 内 | 39龙聪家屋顶 夜 外,在被美智子掐住脖子顶在墙上的时候，龙聪表现出怎样的身体状态？,龙聪脸色发紫，并伴有咳嗽，显示出窒息的生理反应。,龙聪被美智子掐住脖子顶在墙上时脸色发紫，随后咳嗽几声，表明他因缺氧而出现窒息症状。,Character Understanding,broad_coverage_event_chain
25,1街巷 夜 外,为什么老夫妇合体兵器后能够召唤出蛊虫反制敌人，但斋藤吹笛后蛊虫却迅速溃散？,因为斋藤的笛声对蛊虫具有克制作用，导致蛊虫如遇天敌般四散溃逃。,斋藤吹奏短笛发出低沉呜咽的笛声，使蛊虫纷纷震颤并迅速钻入黑暗巷道，同时合体兵器也因笛音断裂。,Causal-Motivational Reasoning,broad_coverage_scene
26,30前厅 夜 内 | 34石棺 夜 内（幻境） | 39龙聪家屋顶 夜 外,在意识到男孩是幻象后，龙聪的情绪和身体反应是怎样的？,龙聪感到紧张并试图触碰男孩，但在看到男孩面部的异常后猛地后退两步，表现出恐惧，并立即转身逃离现场。,龙聪紧张地靠近男孩，伸手想触碰其肩膀，看到男孩眼睛是漆黑漩涡后猛地后退并迅速逃跑。,Character Understanding,broad_coverage_event_chain
27,2警局大厅 晨 内 | 3殓房 日 内 | 14街道 夜 外,在被同事发现作弊后，龙聪为何能成功脱身？,因为六子突然闯入并谎报有紧急公务，使龙聪借机以执行公务为由逃离现场。,六子冲进大厅喊有尸体送来，龙聪立刻借机说公务要紧转身逃跑,Character Understanding,broad_coverage_event_chain
28,36胡家后堂 夜 内 | 37暗室 夜 内,美智子在斋藤临终时表现出怎样的情绪状态，这种状态是如何体现的？,美智子在斋藤临终时表现出极度的悲痛，这种情绪通过她望着斋藤倒下后突然仰头大吼的行为体现出来。,斋藤倒地不再动弹后，美智子望着他，悲痛地大吼起来。,Character Understanding,broad_coverage_event_chain
29,11街巷 昏 外 | 13窄巷 昏 外 | 11街巷 昏 外,在被铐在路灯上时，壮汉最初面对六子的逼问表现出怎样的态度？,壮汉低头看着他们，冷笑不语。,壮汉脸上带着淤青，低头看着他们，冷笑不语。,Character Understanding,broad_coverage_event_chain
30,34石棺 夜 内（幻境） | 39龙聪家屋顶 夜 外,龙聪决定转移藏身地的原因是什么？,因为那个日本女人很可能会报复，为了安全起见，龙聪决定转移藏身地。,龙聪提到那个日本女人很可能会报复，为了安全，大家得换个地方躲起来。,Causal-Motivational Reasoning,broad_coverage_event_chain
31,34石棺 夜 内（幻境） | 30前厅 夜 内 | 39龙聪家屋顶 夜 外,在意识到童年回忆是幻象后，龙聪对老鬼的伤情了解并做出了什么决定？,龙聪在确认老鬼并无大碍但需时间恢复后，认为那个日本女人可能会报复，决定为了安全转移藏身地。,龙聪得知老鬼没什么大碍后，因担心日本女人报复，决定让大家换个地方躲起来。,Character Understanding,broad_coverage_event_chain
32,1街巷 夜 外,为什么老翁和老妇在面对斋藤时选择共同抵抗而不是交出信物？,因为老妇拒绝独自携带信物逃离，选择留下来与老翁并肩作战，老翁受到她的决心影响也坚定了抵抗的意志。,老妇拒绝了老翁让她带着信物逃跑的劝说，选择站在他身边准备战斗，她的坚定促使老翁下定决心与她一同对抗敌人。,Causal-Motivational Reasoning,broad_coverage_scene
33,1街巷 夜 外,为什么老夫妇在面对斋藤时选择共同抵抗而不是交出信物？,因为老妇拒绝独自携带信物逃跑，选择与老翁并肩作战，老翁也被她的决心所感染，决定一同抵抗。,老妇拒绝独自携信物逃离，选择站在老翁身边准备战斗，她的坚定促使老翁下定决心共同迎敌。,Causal-Motivational Reasoning,broad_coverage_scene
34,52卫生间 夜 内 | 39龙聪家屋顶 夜 外,在被美智子掐住脖子按在墙上时，龙聪表现出怎样的身体状态变化？,龙聪的脸色逐渐发紫，表现出窒息的生理反应。,龙聪被美智子掐住脖子顶在墙上后，脸色发紫，显示其呼吸受阻。,Character Understanding,broad_coverage_event_chain
35,2警局大厅 晨 内 | 36胡家后堂 夜 内 | 39龙聪家屋顶 夜 外,龙聪在牌局作弊暴露后为何能成功逃脱同事的围捕？,因为六子突然闯入报告殓房新送来三具异常尸体，龙聪借公务紧急为由迅速逃离现场。,六子冲进大厅喊有紧急案件，龙聪随即以公务为由离开，躲过了即将落下的拳头。,Causal-Motivational Reasoning,broad_coverage_event_chain
36,11街巷 昏 外|13窄巷 昏 外,街巷追捕中，是什么关键事件导致龙聪和六子改变了追捕策略，从而能够最终审问壮汉？,龙聪因人群密集放弃开枪射击壮汉,龙聪和六子在街巷中追击一名逃跑的壮汉；由于街上行人众多，龙聪虽掏出枪瞄准，最终只得作罢。,Narrative Progression,supplementary_cross_scene
37,11街巷 昏 外|16梦巴黎大厅 夜 内,剧情推进中，龙聪和六子的关系到后期应如何概括？,从信任的伙伴转为同行伙伴,早期龙聪与六子的关系是信任的伙伴；后期变为同行伙伴。,Role-Relation Continuity,supplementary_cross_scene
38,13窄巷 昏 外|16梦巴黎大厅 夜 内,龙聪与罗宾的关系在故事进程中应如何概括？,从持续敌对转为信任的伙伴,早期龙聪与罗宾的关系是持续敌对；后期变为信任的伙伴。,Role-Relation Continuity,supplementary_cross_scene
39,2警局大厅 晨 内|3殓房 日 内,哪位角色与下属六子保持着信任的工作关系，对罗宾表现出明显的敌意，同时与法医琳达协同办案？,龙聪,龙聪与六子是信任的伙伴，与罗宾是敌对，与琳达是工作伙伴。,Role-Relation Continuity,supplementary_cross_scene
40,3殓房 日 内|53牢房 夜 内|55警局大厅 夜 内/外,哪个角色在叙事中被描绘成琳达的工作伙伴、美智子的敌人以及罗宾的同伴？,六子,六子与琳达是工作伙伴，与美智子是持续敌对，与罗宾是共同行动的同伴。,Role-Relation Continuity,supplementary_cross_scene
