id,related_scenes,question,answer,related_context,question_type,question_source
24,13 家 外 日 | 33 路上 外 夜 | 48 路上 外 日,小四在和爸爸一起推车回家时，内心主要担忧的是什么？,小四主要担忧妈妈知道他被记过之后会怎样，同时也替爸爸感到担心。,小四表示自己不是在生闷气，而是在担心妈妈知道后的反应，也担心爸爸，爸爸回应说妈妈这些年一直提心吊胆。,Character Understanding,broad_coverage_event_chain
25,28 学校 外 日 | 40 车棚 内 夜,导演为什么决定让小明来试镜而不是继续使用原来的女演员？,因为导演认为原来的女演员年纪太大且态度傲慢，不适合扮演少女角色，而小明年纪小，符合角色要求。,导演抱怨戏该找小女孩演，三十多岁演少女还摆架子，随后询问小明年级并安排试镜。,Causal-Motivational Reasoning,broad_coverage_event_chain
26,29 影棚 外 日 | 31 路上 外 日 | 29 影棚 外 日 | 41 影棚 外 夜,小明在考虑是否参加试镜时表现出怎样的心理状态？,小明表现出犹豫和担忧的心理状态，因为她担心参加试镜会让男朋友不高兴。,小明提到她担心男朋友知道她去试镜会不高兴，因此对是否参与试镜感到迟疑。,Character Understanding,broad_coverage_event_chain
27,42 小四家 内 夜 | 43 家 外 夜,二哥为什么选择当掉母亲的手表来解决债务问题？,因为二哥欠了同学四百块钱，急需还钱脱身，而他觉得母亲不常戴手表，暂时不会被发现。,二哥承认因欠同学四百块而当掉手表，原本以为母亲不常戴，不会被发现。,Causal-Motivational Reasoning,broad_coverage_event_chain
28,34 小四家 内 日 | 35 飞机家 内 日,滑头为什么在向飞机要钱后选择离开而没有继续纠缠？,因为滑头看到飞机的父亲正在房间里健身，意识到无法要到钱，于是放弃并离开。,滑头看到飞机的父亲在房间健身，觉得情况不对，骂了一句后装作没事人一样走了。,Causal-Motivational Reasoning,broad_coverage_event_chain
29,14 篮球场 内 日 | 15 训导处 内 日,小猫在听到广播宣布棒球棒必须登记后表现出怎样的心理状态？,小猫表现出心虚和紧张的心理状态。,小猫听到广播后低着头悄悄离场，显示出回避和不安的反应。,Character Understanding,broad_coverage_event_chain
30,43 家 外 夜,二哥在被大姐质问时，表达了怎样的担忧和心理状态？,二哥表现出焦虑和害怕，他担心不还钱会与小公园的人起更大冲突，也以为母亲不常戴手表，不会被发现。,二哥解释因赌输欠钱，怕不还会有麻烦，且以为母亲不常戴表，不会被发现。,Character Understanding,broad_coverage_scene
31,26 卫生部 内 日 | 27 路上 外 日 | 28 学校 外 日,小四在陪小明离开影棚时表现出怎样的心理状态？,小四表现出谨慎和警觉的心理状态，他主动选择从隐蔽处离开，并在导演叫住小明时停下脚步回望，显示出对周围环境的关注和对小明的照看。,小四从影棚上方的隐蔽处走开，导演叫住小明时他停下脚步回望,Character Understanding,broad_coverage_event_chain
32,38 房间 内 夜 | 43 家 外 夜,为什么大姐在得知二哥当掉母亲的手表后，坚持要他立即赎回并编造去买书的借口？,因为大姐担心母亲发现手表被当掉后会发火，所以要求二哥立刻赎回，并用去买《空中英语教室》的书作为借口来隐瞒真相。,大姐担心母亲发现后会发火，因此让二哥赶紧赎回手表，并编造去买书的借口以避免被母亲察觉。,Causal-Motivational Reasoning,broad_coverage_event_chain
33,48 路上 外 日 | 49 杂货铺 内 日 | 48 路上 外 日,小四在被父亲拉出杂货铺后，内心主要处于什么样的心理状态？,小四内心充满愤怒和委屈，但仍然选择顺从父亲离开。,小四听到胖叔嘲讽后怒气冲冲想动手，被父亲拉走时回头瞪着胖叔，显示愤怒未消，但他没有挣脱，表现出克制与顺从。,Character Understanding,broad_coverage_event_chain
34,26 卫生部 内 日 | 31 路上 外 日 | 29 影棚 外 日,小明在检查结束后表现出怎样的心理状态？,小明表现出独立和自信的心理状态，他坚持自己能够行走并独自返回教室，拒绝了他人帮助。,小明表示自己可以走，并独自慢慢离开房间，拒绝了小四的护送。,Character Understanding,broad_coverage_event_chain
35,8 学校 外 夜,为什么三角裤只肯赌一块钱导致被众人嘲笑？,因为众人认为赌一块钱数额太小，显得他小气，而且怀疑他即使输了也不会认账，因此嘲笑他。,肉弹笑他一块钱也好意思打赌，并说他输了不会认账；小四附和说他小气又赖皮，引发众人起哄。,Causal-Motivational Reasoning,broad_coverage_scene
36,20 家 内 夜|94小四家 内 夜|104小四家 内 夜,哪个角色既是小四和小四妹妹的父亲，又与汪狗保持着信任关系？,小四爸爸,小四爸爸与小四是父亲，与汪狗是信任的伙伴，与小四妹妹是父亲。,Role-Relation Continuity,supplementary_cross_scene
37,128小猫家 内 日|130教室 外 日,小四和小猫的关系到后期应如何概括？,从哥们儿转为同伴关系,早期小四与小猫的关系是哥们儿；后期变为同伴关系。,Role-Relation Continuity,supplementary_cross_scene
38,100操场 外 夜|150客厅 内 日,在电影的后半部分，小四和小马的关系应如何概括？,从信任的伙伴转为朋友,早期小四与小马的关系是信任的伙伴；后期变为朋友。,Role-Relation Continuity,supplementary_cross_scene
39,30 靶场 外 日,小四最终反击并吓退了对手，是什么事件直接触发了他的暴力反抗？,光头搜查小四的身体,光头强行搜查小四的身体，翻出一支破钢笔后继续羞辱他；小四突然抬脚踢中光头的下体，光头痛苦地倒在地上翻滚。,Narrative Progression,supplementary_cross_scene
40,30 靶场 外 日|17 教室 外 日,小四从靶场被217围堵到教室外交出球棒，光头的哪个具体行动成为了冲突升级的转折点，并影响了后续发展？,光头搜查小四的身体,光头强行搜查小四的身体，翻出一支破钢笔后继续羞辱他；小四突然抬脚踢中光头的下体，光头痛苦地倒在地上翻滚。,Narrative Progression,supplementary_cross_scene
41,11 教室 内 夜|33 路上 外 夜,是哪个突发事件直接打断了原有对峙，迫使情节转向小弟殴打二条？,二条假装离开后突然拿起铁铲试图攻击滑头,二条假装要离开，走到门口却突然转身，抄起一把铁铲冲向滑头。,Narrative Progression,supplementary_cross_scene
42,13 家 外 日|48 路上 外 日,小四原本在早晨准备上学，但哪个事件的发生直接打断了这一进程，并促使情节转向他担心母亲知道记过的事？,小四和爸爸推着自行车走在回家路上,小四和爸爸一起推着自行车走在回家的路上；爸爸说起自己刚才太冲动，承认是自己的老毛病，看到那些官腔十足的人就忍不住。,Narrative Progression,supplementary_cross_scene
43,2 林间道路 外 日|4 摄影棚 内 夜|8 学校 外 夜,从角色关系网来看，谁同时是家庭中的儿子、小猫的共谋伙伴，以及三角裤的贬损者？,小四,小四与小四爸爸是儿子，与小猫是共谋伙伴，与三角裤是附和贬损。,Role-Relation Continuity,supplementary_cross_scene
