id,related_scenes,question,answer,related_context,question_type,question_source
20,37、洞子火锅店，夜，外,"在[37、洞子火锅店，夜，外]中, 眼镜离开时的情绪状态如何？",似乎要哭出来,眼镜微微回过头，似乎要哭出来,Character Understanding,broad_coverage_scene
21,44、洞子火锅店，夜 | 26、火锅店门口，夜，外 | 37、洞子火锅店，夜，外,在许东提出挑衅并动手后，眼镜表现出怎样的情绪状态？,眼镜在被许东踹了一脚后没有还手或言语回应，表现出沉默和隐忍的情绪状态。,许东踹了眼镜一脚后离开，眼镜没说什么，随即转身走远。,Character Understanding,broad_coverage_event_chain
22,24、洞子火锅店，夜，内 | 44、洞子火锅店，夜 | 26、火锅店门口，夜，外 | 37、洞子火锅店，夜，外,在眼镜抢在于小慧之前喝掉那杯酒后，许东对他的态度表现出怎样的心理状态？,许东对眼镜的行为感到愤怒和失望，认为兄弟情已经破裂。,许东摔碎啤酒瓶并怒吼兄弟情已尽，表现出他对眼镜举动的强烈情绪反应。,Character Understanding,broad_coverage_event_chain
23,44、洞子火锅店，夜 | 13、洞子火锅店，夜，内 | 44、洞子火锅店，夜,在许东和眼镜因扩建亏损问题发生激烈争执时，刘波表现出怎样的心理状态？,刘波表现出承担责任、试图平息冲突并保护同伴的心理状态。,刘波在争执中站出来将两人拉开，并声明所有后果由自己一人承担，以终止争吵。,Character Understanding,broad_coverage_event_chain
24,1、重庆市，日，外 | 47、银行大厅，日，内 | 2、银行监控室，日，内 | 9、金库门口，日，内,在银行被封锁后，孙悟空进入金库时发现了什么异常情况使他停下动作？,孙悟空在金库最深处发现地面有一个大洞，于是跪在洞边朝里面张望。,孙悟空进入金库后在最深处发现一个大洞，并跪在洞边查看内部。,Character Understanding,broad_coverage_event_chain
25,34、楼道里，日，外 | 10、汽车修理厂里屋，日，内 | 44、洞子火锅店，夜,在许东和眼镜因争吵几乎动手时，刘波表现出怎样的态度？,刘波表现出承担责任、平息冲突的态度，他主动制止争执，并声明一切后果由自己一人承担。,刘波伸手制止争吵，并表示坐牢或赔钱都由自己一人承担。,Character Understanding,broad_coverage_event_chain
26,41、刘波家，日，外 | 34、楼道里，日，外 | 37、洞子火锅店，夜，外,当刘波在楼道里看到外公站在一旁时，他的身体状况如何？,刘波当时靠在墙边，喘着粗气，头上和身上多处疼痛。,刘波靠在墙边，喘着粗气，头上和身上多处疼痛。,Character Understanding,broad_coverage_event_chain
27,47、银行大厅，日，内 | 2、银行监控室，日，内 | 49、金库，日，内,在孙悟空和猪八戒经过后，眼镜的紧张状态发生了怎样的变化？,眼镜从高度紧张的状态转为放松，缓缓放下手臂，身体不再紧绷，并靠在柜子边喘气。,确认两人离开后，眼镜放松身体，放下手臂，靠在柜子边喘气。,Character Understanding,broad_coverage_event_chain
28,46、警察局，日，内 | 48、洞子火锅店，日，内 | 44、洞子火锅店，夜 | 37、洞子火锅店，夜，外,刘波在得知钱库被抢后，为什么仍然决定独自前往而没有放弃行动？,刘波认为抢钱库的人不可能知道他们挖的洞口，因此判断火锅店暂时安全，可以冒险行动。,刘波敲了下锤子说不可能，要是对方知道，早就来抢火锅店了。,Character Understanding,broad_coverage_event_chain
29,15、洞子火锅店，日，内 | 18、警察局，夜，内 | 29、镜头组合,在进入金库准备测绘时，刘波经历了哪些表明他身份受到严格审查的步骤？,刘波在进入金库前被保安搜身，工具和身份信息被仔细检查，经确认无误后才由库管员带入。,保安在金库门口对刘波进行搜身，并仔细检查他的工具和身份信息，确认无误后才允许他进入。,Character Understanding,broad_coverage_event_chain
30,1、重庆市，日，外 | 2、银行监控室，日，内 | 49、金库，日，内,在孙悟空接近藏身的刘波时，他的行为表现出怎样的心理状态？,孙悟空表现出高度警惕和谨慎的心理状态。,孙悟空小心翼翼地向前移动，一步步逼近柜子，手握枪柄，随时准备应对突发情况。,Character Understanding,broad_coverage_event_chain
31,1、重庆市，日，外 | 9、金库门口，日，内,在进入银行之前，孙悟空表现出怎样的情绪或心理状态？,孙悟空在进入银行前显得警觉而谨慎，他在行动中表现出小心和戒备的态度。,孙悟空持枪小心翼翼地走进金库，并跪在洞边仔细张望漆黑的地洞，显示出谨慎的探查行为。,Character Understanding,broad_coverage_event_chain
32,5、面包车内，日，外,在警察被面包车带倒并翻滚数圈之后，司机因什么行为导致面包车撞上快递车？,司机在面包车加速逃离时紧盯着后视镜中的警察，没有注意前方路况，因而撞上停在路边的快递车。,司机紧盯着后视镜里翻滚的警察，没有留意前方路况，面包车径直撞上了停在路边的快递车。,Temporal Reasoning,broad_coverage_scene
33,13、洞子火锅店，夜，内 | 44、洞子火锅店，夜 | 34、楼道里，日，外,在争执过程中，刘波因何事对许东的求财行为表示强烈质疑？,刘波因火锅店经营一年来持续亏损，认为许东请菩萨求财毫无效果，因此强烈质疑。,刘波指出开了一年年年赔钱，质问拜了这么久钱到底有没有拜出来。,Character Understanding,broad_coverage_event_chain
34,13、洞子火锅店，夜，内 | 44、洞子火锅店，夜 | 37、洞子火锅店，夜，外,在许东跪拜菩萨时，刘波对他的行为表现出怎样的态度？,刘波对许东跪拜菩萨的行为表现出愤怒和不屑的态度。,刘波摔下筷子，瞪眼质问许东拜了这么久钱在哪，菩萨有没有给他钱。,Character Understanding,broad_coverage_event_chain
35,37、洞子火锅店，夜，外 | 48、洞子火锅店，日，内 | 37、洞子火锅店，夜，外,在眼镜修理完灯光后，刘波是在什么时间点询问他去北京的时间的？,刘波是在眼镜走下梯子后立即询问他去北京的时间的。,眼镜走下梯子后，刘波问他什么时候去北京。,Temporal Reasoning,broad_coverage_event_chain
36,13、洞子火锅店，夜，内|14、火锅店宿舍，夜,刘波和许东的关系应如何概括其发展？,从持续争执转为亲密伙伴,早期刘波与许东的关系是持续争执；后期变为亲密伙伴。,Role-Relation Continuity,supplementary_cross_scene
37,11、修理厂，日，内|13、洞子火锅店，夜，内|14、火锅店宿舍，夜,哪个角色同时是七哥的债务人、许东的生意伙伴，并且是外公的外孙？,刘波,刘波与七哥是持续敌对，与许东是共同经营者，与刘波外公是外孙。,Role-Relation Continuity,supplementary_cross_scene
38,14、火锅店宿舍，夜|15、洞子火锅店，日，内,刘波和许东的关系发展应如何概括？,从亲密伙伴转为共同经营伙伴,早期刘波与许东的关系是亲密伙伴；后期变为共同经营伙伴。,Role-Relation Continuity,supplementary_cross_scene
39,15、洞子火锅店，日，内|18、警察局，夜，内|29、镜头组合,什么事件促成了刘波进入银行金库的计划？,刘波向警察说明发现钱库的经过,B：刘波对警察说，他们在白象街开了一家叫洞子火锅的店，装修时没想到挖到了钱库；警察看着桌上的材料，突然停下，指着其中一份文件问：‘郭建新？’旁边的警察问他怎么了，…。,Narrative Progression,supplementary_cross_scene
40,33、刘波家，日，内|37、洞子火锅店，夜，外,刘波在卧室翻找信件后，哪个关键事件直接导致了他与七哥的会面，从而推动了故事的转折？,刘波从卧室走向客厅,刘波在卧室书堆中翻找信件未果，随后从卧室走出来进入客厅，看见七哥和其他人坐在沙发上，这引发了与七哥的对话和后续冲突。,Narrative Progression,supplementary_cross_scene
41,44、洞子火锅店，夜|37、洞子火锅店，夜，外,许东的哪个动作直接打断了言语冲突，升级为肢体对抗，从而迫使刘波介入并最终导致眼镜离开、火锅店关门？,许东将烟扔向眼镜,许东把烟扔向眼镜，眼镜立刻站起身冲到许东身边，两人互相逼近，刘波赶紧拉开他们；随后眼镜离开，刘波目送其背影后关上火锅店大门。,Narrative Progression,supplementary_cross_scene
42,44、洞子火锅店，夜|48、洞子火锅店，日，内,许东的哪个动作直接打断了对话，导致冲突升级，并最终引向眼镜准备火锅的情节？,许东将烟扔向眼镜,眼镜指责许东对火锅店贡献不足，许东将烟扔向眼镜，引发肢体冲突，刘波介入拉开；之后眼镜在离开前摆好火锅等待。,Narrative Progression,supplementary_cross_scene
43,13、洞子火锅店，夜，内|44、洞子火锅店，夜|56、街道，日，外,哪个角色与刘波存在持续的经营争执，同时对于小慧的安危表示共同担忧，并且与七哥有直接的敌对行为？,许东,许东与刘波是持续争执，与于小慧是共同担忧，与七哥是持续敌对。,Role-Relation Continuity,supplementary_cross_scene
