id,movie_id,language,related_scenes,question,answer,related_context,question_type
11,en46a42bd9735146aab01614153446ad01,en,19 A CLEARING (CAMP #1) - LATER 19; 19 A CLEARING (CAMP #1) - LATER 19,What action by Koscik creates the necessity for Tuvia to be hidden when the car approaches?,Koscik hands bullets to Tuvia,"Koscik gives Tuvia four bullets in his kitchen, sharing a toast while his wife watches silently. This exchange, marked by tension and unspoken danger, occurs just before headlights appear outside, prompting Koscik to urgently send Tuvia to hide in the barn.",Causal-Motivational Reasoning
12,en46a42bd9735146aab01614153446ad01,en,18 ANOTHER PART OF THE FOREST 18; 19 A CLEARING (CAMP #1) - LATER 19,"What prompts Koscik to give Tuvia bullets, given his initial reluctance?",Asael reveals Koscik possesses a pistol,"Asael informs his brothers that Koscik has a pistol, based on a prior observation. This disclosure sets in motion Tuvia's approach to Koscik, who eventually provides him with bullets despite the tension in his household, motivated in part by a shared memory of Tuvia's father and a sense of obligation triggered by the earlier revelation of his weapon.",Causal-Motivational Reasoning
13,en46a42bd9735146aab01614153446ad01,en,29 MOMENTS LATER - BY THE ROADSIDE 29; 29 MOMENTS LATER - BY THE ROADSIDE 29,What act of personal recognition makes Tuvia open up to Shimon and later invite him to join the group?,Shimon offers condolences for Tuvia's parents,"Shimon approaches Tuvia to express sympathy upon learning of his parents' death, acknowledging their loss with quiet respect. During the exchange, he shows further familiarity by asking about Tuvia’s brothers, including recalling Zus by name and inquiring about their whereabouts in the forest. Tuvia responds with subtle but clear signs of trust, nodding and engaging despite his reserve. This moment of respectful connection precedes Tuvia’s decision to include Shimon in his group, signaling that the gesture of condolence established a foundation of mutual recognition.",Causal-Motivational Reasoning
14,en46a42bd9735146aab01614153446ad01,en,13 LATER - THE NALIBOCKI FOREST - A LOAF OF STALE BREAD 13; 18 ANOTHER PART OF THE FOREST 18,"By the time Tuvia sets out to find supplies and a weapon, what has already occurred regarding the food stores?",Tuvia discovers the sausage is gone and worms are in the potatoes,"Before Tuvia begins searching for supplies and a weapon, he checks the food stores and finds that the sausage has been taken and the potatoes are infested with worms, prompting concern about scarcity and immediate survival needs.",Temporal Reasoning
15,en46a42bd9735146aab01614153446ad01,en,17 THE BROTHERS 17; 18 ANOTHER PART OF THE FOREST 18,"By the time Aron brings the survivors from the forest, what has already occurred during his initial pursuit of the girl?",Aron discovers a pile of corpses in a wooded grove,"Before leading the survivors out of the forest, Aron chases a small girl into a secluded grove where he stumbles upon a mass grave, a discovery that sets off his subsequent efforts to extract the others from the woods.",Temporal Reasoning
16,en46a42bd9735146aab01614153446ad01,en,119 IN THE TRUCK (TRAVELING) 119; 149 TUVIA'S WORLD IS IN SLOW-MOTION 149,How does the working relationship between Asael and Malbin evolve from their initial coordination in the truck to the evacuation under fire?,they maintain a functional alliance focused on group survival,"Across multiple scenes, Asael and Malbin consistently collaborate under pressure, contributing to strategic decisions and emergency responses. In the truck, they participate equally in planning, with Tuvia accepting both their inputs. During the evacuation, they assist vulnerable members and coordinate actions in real time. Asael issues direct instructions to Malbin during the attack, reflecting established trust and operational cohesion. Their interactions remain task-oriented and mutually reliant, with no signs of conflict or shifting allegiance.",Role-Relation Continuity
17,en46a42bd9735146aab01614153446ad01,en,18 ANOTHER PART OF THE FOREST 18; 19 A CLEARING (CAMP #1) - LATER 19; 19 A CLEARING (CAMP #1) - LATER 19,"What pivotal event sets in motion Tuvia's acquisition of weapons, need to conceal himself, and subsequent joint raid with Zus on the farmer's home?",Tuvia Seeks Supplies and a Weapon,"Tuvia's decision to seek supplies and a weapon marks a critical shift in the narrative, triggering a chain of actions that include receiving ammunition from Koscik, being sent into hiding, and ultimately launching a coordinated raid with Zus. This moment establishes Tuvia's transition from passive survivor to active resistance, directly enabling the escalation seen in the following events.",Narrative Progression
18,en46a42bd9735146aab01614153446ad01,en,7 A BOURGEOIS APARTMENT -- DAY 7; 12 ASAEL AND ARON SLEEP HUDDLED ON THE GROUND 12,"What pivotal event sets in motion Tuvia's decision to leave, his subsequent reunion with his brothers, and the revelation of his separation from Rifka?",Tuvia Dresses and Departs as Rifka Stays Behind,"Tuvia's departure marks a critical shift in the narrative, initiating a chain of events that includes his emotional flight in the rain, the disclosure of his fractured relationship with Rifka, and his eventual return to his brothers. This moment crystallizes his break from domestic life and reorients the story toward familial reconciliation and personal reckoning.",Narrative Progression
19,en46a42bd9735146aab01614153446ad01,en,11 THE NALIBOKI FOREST AT DAWN - VIEWED FROM ABOVE 11; 12 ASAEL AND ARON SLEEP HUDDLED ON THE GROUND 12; 32 THE CLEARING - LATER THAT DAY 32,What event marks the turning point that sets into motion the challenges to Tuvia's leadership and the subsequent confrontations among the brothers?,Tuvia Returns to His Brothers,"Tuvia's return to the group initiates a shift in the dynamics among the brothers, reigniting tensions over leadership and decision-making. His presence disrupts the existing balance, prompting immediate questioning of his authority, disputes over resources and newcomers, and assertions of alternative leadership, which collectively drive the narrative toward internal conflict and realignment within the group.",Narrative Progression
20,en46a42bd9735146aab01614153446ad01,en,12 ASAEL AND ARON SLEEP HUDDLED ON THE GROUND 12; 12 ASAEL AND ARON SLEEP HUDDLED ON THE GROUND 12; 13 LATER - THE NALIBOCKI FOREST - A LOAF OF STALE BREAD 13,What turning point shifts the narrative momentum toward the conflict over leadership and resistance strategy among the brothers?,Zus Questions Tuvia's Return,"After Tuvia reasserts command, Zus challenges his authority upon his return, exposing growing ideological and personal tensions between the brothers. This confrontation sets in motion a chain of decisions that lead to debates about family, resource allocation, and armed resistance, directly precipitating key developments in their strategic and emotional arcs.",Narrative Progression
