id,movie_id,language,related_scenes,question,answer,related_context,question_type
11,enf18baec3a1b8400da447b89e0b39bb61,en,24、INT. FRANK CARTER'S HOUSE - LIVING ROOM - DAY; 24、INT. FRANK CARTER'S HOUSE - LIVING ROOM - DAY,What event immediately prior to Carter questioning Doreen about her whereabouts motivates his inquiry into her recent absence?,Doreen arrives at the funeral home and silently observes her father's coffin,"Doreen enters the funeral home, stands in the doorway, and stares at her father's coffin without responding to Carter's initial greetings. Her silent, detached demeanor prompts Carter to ask if she is all right and whether she has been staying with a friend, leading directly into his question about her whereabouts.",Causal-Motivational Reasoning
12,enf18baec3a1b8400da447b89e0b39bb61,en,39、EXT. TRACK SADDLING ENCLOSURE - DAY; 39、EXT. TRACK SADDLING ENCLOSURE - DAY,What prompts Carter to ask Eric whether he knows Albert Swift?,"Carter observes Eric at the saddling ring, noting his presence among well-dressed men and his changed appearance.","Carter sees Eric Paice at the racetrack, dressed in a chauffeur's uniform and standing with a group of affluent men near the saddling ring. He approaches, exchanges tense pleasantries, and scrutinizes Eric’s current situation, including removing his sunglasses to study his face. This encounter establishes Carter’s suspicion and personal interest in Eric’s circumstances, leading directly to his question about Albert Swift.",Causal-Motivational Reasoning
13,enf18baec3a1b8400da447b89e0b39bb61,en,49、INT. THE HALF MOON - NIGHT; 39、EXT. TRACK SADDLING ENCLOSURE - DAY,What event immediately prior to Carter’s departure from the pub motivates his decision to seek out Eric at the racetrack?,Carter witnesses the singer being attacked after kissing a man,"After finishing his drink and announcing his departure, Carter observes a violent altercation in the pub when the singer is assaulted by a woman after kissing a man at a table. This moment of public betrayal and sudden violence appears to influence his subsequent actions, including his decision to pursue Eric at the racetrack, suggesting a pattern of reckoning with hidden loyalties and personal confrontations.",Causal-Motivational Reasoning
14,enf18baec3a1b8400da447b89e0b39bb61,en,13、EXT. NEWCASTLE STATION - NIGHT; 49、INT. THE HALF MOON - NIGHT,What event immediately precedes Carter entering the pub and ordering a drink?,Carter crosses the street to reach the pub,"The scene titled 'Carter Crosses the Street to the Pub' directly precedes the scene where he arrives and orders a drink, with a 36-second gap between them, indicating a continuous sequence of actions leading to his entrance.",Temporal Reasoning
15,enf18baec3a1b8400da447b89e0b39bb61,en,26、INT. FRANK CARTER'S HOUSE - LIVING ROOM - DAY; 50、EXT. ALLEY IN TOWN CENTRE - NIGHT,"By the time Carter asks Doreen about her future plans, what has Doreen already revealed about her life?",She left school and works at Woolworths,"During a conversation at a funeral, Doreen discloses to Carter that she has left school and is now working at Woolworths, setting the stage for his later questions about her aspirations and potential move to South America.",Temporal Reasoning
16,enf18baec3a1b8400da447b89e0b39bb61,en,2、INT. FLETCHER'S APARTMENT - NIGHT; 79、INT. BOARDING HOUSE - DAY,How does Carter's treatment of Gerald evolve from their initial encounter to the later intervention at the boarding house?,Carter continues to treat Gerald as a threat,"From the early confrontation in Fletcher's apartment, where Gerald issues veiled threats and Carter responds defiantly, through to the later scene at the boarding house where Gerald arranges for Carter's removal, the relationship remains marked by mutual hostility. Carter consistently resists Gerald's authority and perceives his actions as hostile, maintaining an adversarial stance throughout the narrative span.",Role-Relation Continuity
17,enf18baec3a1b8400da447b89e0b39bb61,en,13、EXT. NEWCASTLE STATION - NIGHT; 13、EXT. NEWCASTLE STATION - NIGHT; 12、INT. TRAIN COMPARTMENT - NIGHT,What event sets in motion Carter's sequence of actions upon arriving at the station?,Carter Exits the Train and Surveys the Station,"After disembarking, Carter takes stock of his surroundings, which directly precedes and initiates his decision to cross to the pub, prepare for departure, and follow the Cadillac toward The Heights. This moment marks the shift from arrival to active engagement in the environment, serving as the narrative pivot into the next phase of his journey.",Narrative Progression
18,enf18baec3a1b8400da447b89e0b39bb61,en,47、INT. THE HEIGHTS - HALLWAY - EVENING; 45、INT. THE HEIGHTS - LATE AFTERNOON; 18、INT. FRANK CARTER'S HOUSE - LIVING ROOM - NIGHT,What event sets in motion Carter's series of evasions and farewells?,Eric Sends Ray After Carter,"After Eric dispatches Ray to pursue Carter, the narrative shifts into a chain of consequential actions: Carter goes into hiding, narrowly evades capture, pays a final visit to his brother, and concludes with a quiet act of closure by sending Eddie away with a parting gift. This pursuit initiated by Eric disrupts the status quo and triggers Carter's downward yet redemptive trajectory.",Narrative Progression
19,enf18baec3a1b8400da447b89e0b39bb61,en,24、INT. FRANK CARTER'S HOUSE - LIVING ROOM - DAY; 24、INT. FRANK CARTER'S HOUSE - LIVING ROOM - DAY; 24、INT. FRANK CARTER'S HOUSE - LIVING ROOM - DAY,What event sets in motion Carter's confrontation with Doreen at the funeral?,Doreen arrives at the funeral home,"Carter seeks information about the police investigation and Doreen's whereabouts, leading to a direct conversation between them at the funeral. This sequence is initiated by Doreen's arrival, which shifts the narrative from anticipation to active engagement between the two characters.",Narrative Progression
20,enf18baec3a1b8400da447b89e0b39bb61,en,50、EXT. ALLEY IN TOWN CENTRE - NIGHT; 50、EXT. ALLEY IN TOWN CENTRE - NIGHT; 32、EXT. CREMATORIUM - DAY,"What pivotal event sets in motion Doreen's return to the snack bar, Margaret's departure from the Cloisters, and Eric's decision to send Ray after Carter?",Carter says goodbye and gives Doreen money,"Following Carter's farewell and his act of giving Doreen money, a series of consequential actions unfold: Doreen uses the funds to return to her routine at the snack bar, Margaret makes a decisive exit from the Cloisters, and Eric, perceiving a shift in the balance of power or loyalty, dispatches Ray to track Carter's movements, marking a critical reconfiguration of character trajectories.",Narrative Progression
