id,related_scenes,question,answer,related_context,question_type,question_source
16,25、EXT. SCOTTY'S HOUSE - BACKYARD - DAY,"In [25、EXT. SCOTTY'S HOUSE - BACKYARD - DAY], What is Bill's emotional state when Scotty repeatedly misses the ball?",Disbelief,"BILL (DISBELIEF) Oh, my God.",Character Understanding,broad_coverage_scene
17,58、EXT. SANDLOT - LATER,When do the brothers decide to call the day off?,After they look at each other on the miscue,"SQUINTS Face it, Benny. It's not a fit day out for man nor beast. We gotta call it for the day.",Temporal Reasoning,broad_coverage_scene
18,33、EXT. REAR OF FIVE & DIME - DAY,What does Ham do when he imitates Babe?,Chomps on a candy cigar and does a Babe imitation,Ham's chompin' on a candy cigar doing a BABE IMITATION,Scene Grounding,broad_coverage_scene
19,62、EXT. SANDLOT - SUNSET,"In [62、EXT. SANDLOT - SUNSET], What is a 'MATCH DISSOLVE TO' in film terminology?",A scene transition technique blending two shots.,MATCH DISSOLVE TO:,Scene Grounding,broad_coverage_scene
20,22、INT. SCOTTY'S HOUSE - DINING ROOM - DAY,"In [22、INT. SCOTTY'S HOUSE - DINING ROOM - DAY], What is Bill's behavioral state while at the table?",Sifting through paperwork,Bill sifting through mounds of paperwork.,Character Understanding,broad_coverage_scene
21,32、INT. FIVE & DIME - DAY,What does Benny grab from the soda fountain counter?,A new baseball and a handful of bazooka,"Benny grabs a new baseball on the stride, and handful of bazooka from a jar on the soda fountain counter",Scene Grounding,broad_coverage_scene
22,3、EXT. ELEMENTARY SCHOOL - DRINKING FOUNTAIN - DAY,What does Ham say when he receives the pee from the spigot?,"Great, I'm dyin' a thirst and you pee me out!","HAM Great, I'm dyin' a thirst and you pee me out!",Character Understanding,broad_coverage_scene
23,46、INT. MERTLE'S ACRES - DAY | 48、EXT. MERTLE'S ACRES - DAY,What does Mr. Mertle state about his relationship to The Beast when he emerges from the junkyard?,Mr. Mertle states that The Beast is his dog.,"Mr. Mertle emerged from the junkyard, walking slowly as The Beast followed behind him, tethered to a rusty tow chain.",Character Understanding,broad_coverage_event_chain
24,17、EXT. ENROUTE TO THE SANDLOT - DAY | 19、EXT. THE SANDLOT - DAY | 40、EXT. SANDLOT - DAY - MINUTES LATER,Why do the other boys react with alarm when Scotty tries to retrieve the ball?,The other boys react with alarm because they believe Scotty could have been seriously injured or killed by attempting to enter the area where the ball is.,"The gang erupts in alarm, shouting for him to stop. They rush over, grab him, and pull him back ten feet. Squints stares at him, wide-eyed, saying he could’ve been killed.",Causal-Motivational Reasoning,broad_coverage_event_chain
25,10、INT. SCOTTY'S ROOM - NIGHT | 11、INT. SCOTTY'S HOUSE - KITCHEN - NIGHT | 6、EXT. OLD REDWOOD FENCE - FOILAGE - DAY,When does Scotty agree to try making friends?,Scotty agrees to try making friends the next day.,"She holds out hope that he might make some friends the next day. Scotty agrees, 'Yeah, maybe tomorrow.'",Temporal Reasoning,broad_coverage_event_chain
26,2、EXT. ELEMENTARY SCHOOL - PLAYGROUND - 1962 - DAY,What does a player on the opposing team state about Benny Rodriguez's ability in a rundown?,"A player states that Benny is the 'pickle king,' indicating his exceptional skill in escaping rundowns.","One opposing player shouts, 'Ya know he's the damn pickle king!' and another says, 'why'd ya get him in a pickle for?!' referring to Benny's expertise in evading tags during a rundown.",Character Understanding,broad_coverage_scene
27,8、EXT. THE BLOCK - DUSK | 33、EXT. REAR OF FIVE & DIME - DAY,What does Benny state about Scotty in relation to the group?,"Benny states that Scotty will play with them, making nine—enough for a team.","After the introductions, Scotty raised a hand and said, 'Hi.' The others remained silent, watching him. Benny turned to the group and said Scotty would play with them, making nine—enough for a team.",Character Understanding,broad_coverage_event_chain
28,30、EXT. SCOTTY'S HOUSE - DAY | 34、EXT. SANDLOT - DAY,What does Benny do after hitting the fly ball during warm-ups?,"Benny hits a fly ball toward right field, which arcs high into the air and comes down near Scotty.","During warm-ups, the team takes their positions on the field. DeNunez pitches, and Benny hits a fly ball toward right field. The ball arcs high into the air and comes down near Scotty.",Character Understanding,broad_coverage_event_chain
29,10、INT. SCOTTY'S ROOM - NIGHT | 30、EXT. SCOTTY'S HOUSE - DAY | 34、EXT. SANDLOT - DAY,What does Scotty's mother state about his father's ability to play baseball?,Scotty's mother states that his father was good at baseball in high school.,"She says he would love to teach Scotty to play catch, remembering how good he was at baseball in high school.",Character Understanding,broad_coverage_event_chain
30,50、EXT. MR. MERTLE'S BACKYARD - DAY,Describe in detail how The Beast was secured and provided shelter in the backyard.,"The Beast was secured by fastening a heavy chain to an I-Beam girder that had been driven into the ground and cemented in place. The chain was attached to a collar around The Beast's neck, anchoring it to the girder. For shelter, Mr. Mertle built a large lean-to using old bullet-holed tin advertising signs, which The Beast then moved under and rested beneath, causing dust to rise from the ground due to its weight.","Construction workers drove an I-Beam girder into the ground... filled the surrounding chasm with wet cement... A welder later attached a heavy chain to the girder... Mr. Mertle takes the other end of the chain and fits it around The Beast's neck like a collar... Mr. Mertle assembled a large lean-to in the backyard using old bullet-holed tin advertising signs... The Beast moved beneath the shelter and lay down, the force of its body hitting the ground sending a burst of dust flying from underneath the structure.",Scene Grounding,broad_coverage_scene
31,47、INT. MERTLE'S ACRES - NIGHT | 48、EXT. MERTLE'S ACRES - DAY,Why did the police officers draw their guns when Mr. Mertle emerged from the junkyard?,"The police officers drew their guns because Mr. Mertle was accompanied by a massive dog that appeared threatening, following behind him on a rusty tow chain.","Police officers, already on scene, ducked behind their cars and raised their guns, aiming at Mr. Mertle and the animal now standing beside him.",Causal-Motivational Reasoning,broad_coverage_event_chain
32,25、EXT. SCOTTY'S HOUSE - BACKYARD - DAY | 19、EXT. THE SANDLOT - DAY,How does Scotty react after throwing the ball back to the gang?,"Scotty turns and walks away in tears, with his shoulders slumped and his breath coming in short, uneven gasps, as the gang's laughter fades behind him.","Scotty turns and walks away from the sandlot, his eyes filled with tears. His shoulders slump with each step, and his breath comes in short, uneven gasps. The laughter of the gang fades behind him as he moves along the perimeter.",Character Understanding,broad_coverage_event_chain
33,50、EXT. MR. MERTLE'S BACKYARD - DAY,How was The Beast secured and provided shelter in the backyard?,"The Beast was secured by a heavy chain that was fastened to an I-beam driven deep into the ground and cemented in place, with the other end attached to a collar around his neck. For shelter, Mr. Mertle built a lean-to using old, bullet-riddled tin signs, under which The Beast retreated and lay down, causing dust to puff up from the ground.","Construction workers drive an I-beam deep into the ground, securing it with cement. A welder fastens a heavy chain to the I-beam, and Mr. Mertle attaches the other end to a collar around The Beast’s neck. Mr. Mertle builds a lean-to shelter from old, bullet-riddled tin signs. The Beast retreats under the lean-to, dust puffing up as he lies down.",Scene Grounding,broad_coverage_scene
34,34、EXT. SANDLOT - DAY,What does Benny state about Scotty's position on the field?,Benny states that Scotty should play in right field.,Benny tells Scotty to take right field.,Character Understanding,broad_coverage_scene
35,30、EXT. SCOTTY'S HOUSE - DAY | 34、EXT. SANDLOT - DAY | 40、EXT. SANDLOT - DAY - MINUTES LATER,What does Benny state when he approaches Scotty on the porch?,Benny invites Scotty to play baseball.,He stood on the sidewalk and invited Scotty to play baseball.,Character Understanding,broad_coverage_event_chain
36,33、EXT. REAR OF FIVE & DIME - DAY,What does Ham say to describe himself while imitating Babe Ruth?,Ham says he is the Great Bambino.,"Ham chews on a candy cigar and strikes a pose, imitating Babe Ruth. 'Hey! Check me out! I'm the Great Bambino!' he announces.",Character Understanding,broad_coverage_scene
37,30、EXT. SCOTTY'S HOUSE - DAY | 34、EXT. SANDLOT - DAY,What does Scotty state about his plans after receiving the glove?,Scotty states that he is going to play ball.,Scotty calls out to his mother that he’s going to play ball.,Character Understanding,broad_coverage_event_chain
38,7、EXT. THE SANDLOT - DAY|90、EXT. FIVE & DIME - DAY|153、EXT. THE SANDLOT - MR. MERTLE'S FENCE - DAY,"Which character is a close teammate to Yeah-Yeah, dismissive of Squints, and constantly at odds with The Beast?",Benny,"Benny is in a cooperative teammates relationship with Yeah-Yeah, is in a dismissive tension relationship with Squints, and is in a ongoing adversaries relationship with The Beast.",Role-Relation Continuity,supplementary_cross_scene
39,5、INT. ELEMENTARY SCHOOL - HALLWAYS / ENTRANCE - DAY|13、INT. BILL'S DEN - NIGHT|15、EXT. SCOTTY'S HOUSE - DAY,"Who is the character that serves as the narrator, has a strained but enduring connection with Bill, and is familiar with Ham?",Scotty,"Scotty is in a is the same person as relationship with Narrator, is in a strained but persistent connection relationship with Bill, and is in a acquaintances who interact familiarly relationship with Ham.",Role-Relation Continuity,supplementary_cross_scene
40,2、EXT. ELEMENTARY SCHOOL - PLAYGROUND - 1962 - DAY,What do Benny's teammates do during the rundown that cheers him on and helps him score?,Teammates crowd the basepath and cheer for Benny,"In the scene where Benny is caught in a rundown, his teammates rush onto the field, crowd the basepath, and cheer for him, which turns the situation in his favor.",Narrative Progression,supplementary_cross_scene
41,40、EXT. SANDLOT - DAY - MINUTES LATER,What does Benny tell him to do next?,BENNY instructs SCOTTY to cautiously observe through the fence,"Following the gang's warning, Benny advises Scotty to move slowly toward the fence and peer through a hole to see the danger.",Narrative Progression,supplementary_cross_scene
42,46、INT. MERTLE'S ACRES - DAY|50、EXT. MR. MERTLE'S BACKYARD - DAY,What forces Mr. Mertle to lock up The Beast in his backyard instead of letting him stay in the junkyard?,Police instruct Mr. Mertle to confine The Beast in his backyard,The police speak with Mr; Mertle and tell him he must keep The Beast locked in his backyard.,Narrative Progression,supplementary_cross_scene
43,46、INT. MERTLE'S ACRES - DAY|50、EXT. MR. MERTLE'S BACKYARD - DAY,What official order does Mr. Mertle receive that forces him to keep The Beast locked in his backyard?,Police instruct Mr. Mertle to confine The Beast in his backyard,The police speak with Mr; Mertle and tell him he must keep The Beast locked in his backyard.,Narrative Progression,supplementary_cross_scene
