id,related_scenes,question,answer,related_context,question_type,question_source
39,150 IN REAL TIME -- THE CAMP IS BEING TORN APART 150,What does Tuvia say when Malbin asks him if he is alright?,MUST...GO! THE GERMANS...COMING...!,TUVIA MUST...GO! ... THE GERMANS...COMING...!,Character Understanding,broad_coverage_scene
40,139 VIKTOR AND ZUS 139,What does Zus whisper to Asael when embracing him?,Hide this. Wolnicky stores ammunition for us in his barn. There's no guard.,ZUS (CONT'D) (WHISPERING) Hide this. (shoves a revolver into his pocket) Wolnicky stores ammunition for us in his barn. There's no guard.,Character Understanding,broad_coverage_scene
41,135 OUTSIDE THE BUNKER 135,What does Lilka believe is the best way to hold onto humanity in a world of suffering and death?,Bringing a new life into the world is the best way to hold onto humanity.,"Lilka says, 'What better way than by bringing a life into this world of suffering and death. It's our only hope.'",Character Understanding,broad_coverage_scene
42,142 THE SPOTTER PLANE -- FLIES OVER THE BIELSKI CAMP 142,What does Shimon say about the children of Israel and Moses during his dialogue?,The children of Israel were afraid to leave Egypt until Moses told them to trust in God.,"SHIMON ...but the children of Israel were afraid to leave Egypt. Until Moses said, 'Do not trust in me, trust in God.' He will take care of you'",Character Understanding,broad_coverage_scene
43,156 MOMENTS LATER -- THE DEFENDERS WAIT ANXIOUSLY 156,What is the immediate effect of the fusillade from the woods?,Rosa falls dead immediately after the fusillade begins.,SUDDENLY -- A FUSILLADE from the woods. Rosa falls dead.,Causal-Motivational Reasoning,broad_coverage_scene
44,160 BACK AT THE CAMP 160,What is Miriam's physical condition after she is hit?,She is dying but continues firing.,"Then she is hit. She keeps firing anyway, her finger locked on the trigger even as she is dying.",Character Understanding,broad_coverage_scene
45,162 A RISE REVEALS THE IMMENSITY OF THE KRASNAYA GORKA SWAMP 162,What is Tuvia's emotional state when he sinks to his knees?,"He is overwhelmed and unable to speak, showing helplessness and despair.",Tuvia sinks to his knees as if his legs can no longer bear his weight. Tuvia can't speak. He has no more answers. Nothing to say.,Character Understanding,broad_coverage_scene
46,162 A RISE REVEALS THE IMMENSITY OF THE KRASNAYA GORKA SWAMP 162,How does Asael's behavior toward Tuvia reflect his role in the group?,"Asael shows determination and leadership, urging Tuvia to act and inspiring the group.","Asael meets Tuvia's eyes, willing his older brother to be strong. He declares, 'Nothing is impossible!' and organizes the group into a human chain.",Causal-Motivational Reasoning,broad_coverage_scene
47,172 A SQUAD OF GERMAN INFANTRY ADVANCES 172,"In [172 A SQUAD OF GERMAN INFANTRY ADVANCES 172], What is Malbin's physical condition after he is cut down by the tank's fire?",Malbin is dead after being cut down by enemy fire.,Malbin is cut down.,Character Understanding,broad_coverage_scene
48,169 ON THE OPPOSITE BANK 169,What is Tuvia's emotional state after Shimon's death?,"Overwhelmed with emotion, he cannot stop tears from filling his eyes.","It's too much for Tuvia. Hard as he tries, he cannot stop the tears from filling his eyes.",Character Understanding,broad_coverage_scene
49,169 ON THE OPPOSITE BANK 169,What is Shimon's physical condition when he speaks to Tuvia?,"He is at the end of his life, speaking weakly with closed eyes.",Shimon is at the end. ... (a whisper) .Tuvia... ...Something...to say...,Character Understanding,broad_coverage_scene
50,20 A RUSSIAN-MADE MAHKAROV REVOLVER. 20,When does Koscik tell Tuvia to hide?,When headlights sweep over the window and a car is fast approaching.,HEADLIGHTS sweep over the window. A CAR is fast approaching. KOSCIK (CONT'D) Hide yourself. ...The barn.,Temporal Reasoning,broad_coverage_scene
51,42 MOMENTS LATER - JUST OUTSIDE OF CAMP -- 42 | 48 THE MOTORCYCLIST IS GARROTED 48,Why does Tuviya insist on waiting until nightfall before taking action?,Tuviya insists on waiting until nightfall to prevent becoming like their enemies by avoiding unnecessary violence.,"Tuviya insists they must not become like their enemies, and despite the tension, he decides they will wait for dark before taking any action.",Causal-Motivational Reasoning,broad_coverage_event_chain
52,14 POURING RAIN - A NEW HIDE-OUT (CAMP #1) 14,Why does Tuvia ultimately agree to raid Wilencki's farm despite his concerns?,"Tuvia agrees because his brothers are determined to take action, and Asael's confidence in their ability to hide in the woods reassures him that they can avoid capture.","Zus insists they will take the food and has no fear of the police, while Asael adds that they know the woods and can hide, leading Tuvia to remain silent as the decision is made.",Causal-Motivational Reasoning,broad_coverage_scene
53,6A A REMOTE FARM 6A | 16 INSIDE 16 | 43A A CLUSTER OF HOUSES - LATER THAT NIGHT 43A,Why did Zus threaten Farmer Walencki during the raid on his home?,Zus threatened Farmer Walencki to force him to reveal the location of his hidden gun.,"Zus demands to know where the gun is, smashes a plate into the farmer's face when he initially denies having one, and continues to kick him until the farmer reveals the gun is above the stove.",Causal-Motivational Reasoning,broad_coverage_event_chain
54,9A EXT. MODEST MILL - MOMENTS LATER 9A | 12 ASAEL AND ARON SLEEP HUDDLED ON THE GROUND 12 | 32 THE CLEARING - LATER THAT DAY 32,Why does Zus give the mezuzah to Tuvia when he returns?,Zus gives the mezuzah to Tuvia as a symbolic gesture of welcome and recognition of his return home.,"Zus reaches into his pocket, pulls out a mezuzah, and tosses it to Tuvia, saying, 'Welcome home.'",Causal-Motivational Reasoning,broad_coverage_event_chain
55,34 INSIDE THE HOUSE 34 | 37 A FOREST TRAIL - STILL RAINING 37 | 12 ASAEL AND ARON SLEEP HUDDLED ON THE GROUND 12 | 32 THE CLEARING - LATER THAT DAY 32,What does Tuvia state about the people he killed?,Tuvia states that the people he killed were monsters who did not deserve to live.,"Tuvia whispers that he has murdered, but justifies it by saying they were monsters and did not deserve to live.",Character Understanding,broad_coverage_event_chain
56,8 A MODEST MILL - LATER THAT DAY 8 | 12 ASAEL AND ARON SLEEP HUDDLED ON THE GROUND 12 | 14 POURING RAIN - A NEW HIDE-OUT (CAMP #1) 14,What does Asael state about the woods?,Asael states that they know the woods and that no one will ever find them there.,Asael says they know these woods and that no one will ever find them here.,Character Understanding,broad_coverage_event_chain
57,18 ANOTHER PART OF THE FOREST 18 | 19 A CLEARING (CAMP #1) - LATER 19 | 39 SEVERAL MORE REFUGEES 39 | 32 THE CLEARING - LATER THAT DAY 32,Why does Zus react angrily when Tuvia returns with the newcomers?,"Zus reacts angrily because he believes Tuvia should have prioritized bringing back food over more people, and he is concerned about the lack of sufficient ammunition.","Zus greets Tuvia with anger, criticizing him for returning with more people instead of food. He demands to know if they at least brought back a gun and learns there are only four bullets, which leads him to declare they will have to make the bullets count.",Causal-Motivational Reasoning,broad_coverage_event_chain
58,17 THE BROTHERS 17 | 16 INSIDE 16 | 43A A CLUSTER OF HOUSES - LATER THAT NIGHT 43A,What does Zus state about the fate of some anti-Semites in Belorussia?,Zus states that some anti-Semites in Belorussia will be killed.,"Tuvia questions whether the plan is to terrorize every anti-Semite in Belorussia, and Zus responds without hesitation that some will be killed.",Character Understanding,broad_coverage_event_chain
59,18 ANOTHER PART OF THE FOREST 18 | 19 A CLEARING (CAMP #1) - LATER 19,What does Avram state about his daughter?,Avram states that the Germans took his daughter but is unable to finish speaking about it.,Avram says his daughter was taken by the Germans but cannot finish.,Character Understanding,broad_coverage_event_chain
60,30 A FOREST TRAIL - DAY 30 | 39 SEVERAL MORE REFUGEES 39,Why does Zus express concern about the newcomers joining the group?,Zus is concerned because he worries about how the group will feed the additional people.,"Zus presses Tuvia with the question, 'And how will we feed this family?', indicating his concern about providing food for the newcomers.",Causal-Motivational Reasoning,broad_coverage_event_chain
61,19 A CLEARING (CAMP #1) - LATER 19 | 20 A RUSSIAN-MADE MAHKAROV REVOLVER. 20,What does Koscik tell Tuvia to do when the car approaches?,Koscik tells Tuvia to hide in the barn.,"Koscik turns to Tuvia and says sharply, 'Hide yourself. ...The barn.'",Character Understanding,broad_coverage_event_chain
62,34 INSIDE THE HOUSE 34 | 37 A FOREST TRAIL - STILL RAINING 37 | 12 ASAEL AND ARON SLEEP HUDDLED ON THE GROUND 12,What does Tuvia state about the people he killed?,Tuvia states that the people he killed were monsters who did not deserve to live.,"Tuvia whispers that he has murdered, but justifies it by saying 'they were monsters and did not deserve to live.'",Character Understanding,broad_coverage_event_chain
63,33 A LONE FARMHOUSE - DUSK 33 | 34 INSIDE THE HOUSE 34,What does Tuvia state about his family members who were killed?,"Tuvia states that his parents, David and Beila Bielski, and his brothers and others were killed.","Tuvia speaks the names of his parents, David and Beila Bielski, and mentions his brothers and the others who were killed.",Character Understanding,broad_coverage_event_chain
64,14 POURING RAIN - A NEW HIDE-OUT (CAMP #1) 14 | 19 A CLEARING (CAMP #1) - LATER 19 | 32 THE CLEARING - LATER THAT DAY 32,Why does Zus react angrily when Tuvia returns from Koscik?,"Zus reacts angrily because Tuvia brought back more people instead of food, which increases the strain on their limited supplies.","Zus greets Tuvia with anger, criticizing him for returning with more people instead of food.",Causal-Motivational Reasoning,broad_coverage_event_chain
65,13 LATER - THE NALIBOCKI FOREST - A LOAF OF STALE BREAD 13 | 16 INSIDE 16 | 43A A CLUSTER OF HOUSES - LATER THAT NIGHT 43A,What does Zus state about the Bielski Otriad when he is with Peretz?,Zus states that they are the Bielski Otriad and that they are Jews.,"Zus turns toward the neighborhood, shouting that they are the Bielski Otriad, that they are Jews, and that if the people want to kill Jews, here they are.",Character Understanding,broad_coverage_event_chain
66,102C LATER THAT DAY 102C|112 BACK IN CAMP - OUTSIDE A MAKESHIFT INFIRMARY 112,"How should the relationship between Tuvia and Lilka be characterized by the time Riva observes Tuvia's concern for her during the camp health briefing, compared to their earlier dynamic?",from shares unspoken attraction with to mutual romantic interest,"Earlier, the relationship between Tuvia and Lilka is marked by shares unspoken attraction with; later, it shifts to mutual romantic interest.",Role-Relation Continuity,supplementary_cross_scene
67,14 POURING RAIN - A NEW HIDE-OUT (CAMP #1) 14|16 INSIDE 16|17 THE BROTHERS 17,What does Zus demand to know from the farmer?,Zus demands to know the location of the farmer's gun,"In the scene where Zus confronts the farmer, he violently demands the location of the gun, which escalates the situation and leads to him acquiring a rifle, as described in the.",Narrative Progression,supplementary_cross_scene
68,18 ANOTHER PART OF THE FOREST 18,What encounter in the woods redirects Aron's path toward discovering the mass grave?,Aron encounters a small girl in the woods and waves to her,Aron tracks a dark shape through the trees and sees it is a small girl about his age; He waves to her.,Narrative Progression,supplementary_cross_scene
69,18 ANOTHER PART OF THE FOREST 18|19 A CLEARING (CAMP #1) - LATER 19,What grim discovery does Aron make after chasing the small girl into a secluded grove?,Aron chases the small girl into a wooded grove and discovers a pile of corpses,"From episode unit 2: Aron chases the small girl into a secluded wooded grove and suddenly stops, frozen by the sight of a trench overflowing with naked corpses.",Narrative Progression,supplementary_cross_scene
70,12 ASAEL AND ARON SLEEP HUDDLED ON THE GROUND 12|14 POURING RAIN - A NEW HIDE-OUT (CAMP #1) 14|34 INSIDE THE HOUSE 34,"Which character is called 'Papa' by Asael, has a sibling rivalry with Zus, and is an enemy of the Police Captain?",Tuvia,"Tuvia is in a father relationship with Asael, is in a sibling rivals relationship with Zus, and is in a declared enemies relationship with Police Captain.",Role-Relation Continuity,supplementary_cross_scene
71,6A A REMOTE FARM 6A|17 THE BROTHERS 17|40A ANOTHER DAY (CAMP #1) 40A,"Which character is Asael's brother, often clashes with Tuvia, and starts off confrontational with Jacov?",Zus,"Zus is in a brother relationship with Asael, is in a ongoing conflict relationship with Tuvia, and is in a initially confrontational relationship with Jacov.",Role-Relation Continuity,supplementary_cross_scene
72,10 THE FOREST AT DUSK 10|9A EXT. MODEST MILL - MOMENTS LATER 9A|12 ASAEL AND ARON SLEEP HUDDLED ON THE GROUND 12,"What does Asael do right after Zus restrains him during his breakdown, setting the stage for Tuvia's return?",Asael hurries back to the woods carrying possessions,"Loaded down with possessions, Asael hurries back to the woods.",Narrative Progression,supplementary_cross_scene
