id,related_scenes,question,answer,related_context,question_type,question_source
14,31、EXT. DESERT - DAY,What belief does Jim express about confronting the serpent?,Kissing the snake on the tongue without fear will lead to freedom through the garden and gate.,We must kiss the snake on the tongue... the snake will take us through the garden and out the gate. To our freedom -we must ride this snake. To the end of time.,Character Understanding,broad_coverage_scene
15,21、EXT. VENICE ROOFTOP - NIGHT,"In [21、EXT. VENICE ROOFTOP - NIGHT], What type of books are mentioned as part of Jim's collection?","Mythological works, shamanistic books, a library of stolen ideas.","Books are everywhere -- panning Kerouac, Ginsberg, Nietzsche, Rimbaud, Mailer, Artaud, mythological works, shamanistic books, a library of stolen ideas.",Scene Grounding,broad_coverage_scene
16,61、INT. ELEVATOR,Why does Pamela scream and hide her eyes during the scene?,She sees Nico and Jim's intimate moment.,"Pamela... screams loud and long, hiding his eyes... not wanting to know.",Causal-Motivational Reasoning,broad_coverage_scene
17,32、INT. CAR - MOVING - DESERT,What does Jim observe in the desert scene?,"Overturned truck, bodies in the road, an older Indian, and a dying Indian's eyes.","At the overturned truck, the bodies in the road... the older Indian looking at him... finally at the dying Indian... his eyes.",Scene Grounding,broad_coverage_scene
18,22、INT. RAY'S HOUSE - VENICE BEACH - DAY,What does John suggest to improve the song's style?,Try it with a Latin beat.,How 'bout trying it with a Latin beat.,Character Understanding,broad_coverage_scene
19,31、EXT. DESERT - DAY,What does Jim say about the serpent's appearance?,"It has a ten-foot-long head, one red eye, one green eye, and writes history on its scales.","When the serpent appears, his head is ten feet long and five feet wide. He has one red eye and one green eye... on his scales is written all the history of the world.",Character Understanding,broad_coverage_scene
20,35、INT. ROCK PALACE - DAY,What does the lizard do when it assesses Jim?,Spits a forked tongue and drills black pearly eyes into his skull,"A large LIZARD perches on a boulder assesses him calmly, tatters of a former skin clinging to its throat, spits a forked tongue and drills its black pearly eyes into his skull",Scene Grounding,broad_coverage_scene
21,56、INT. DOWNTOWN LOFT - NEW YORK - NIGHT (WINTER),Why do the people's voices become foreign and incoherent?,Because the drugs distort everything.,"drugs distort everything and their voices are foreign, incoherent",Causal-Motivational Reasoning,broad_coverage_scene
22,56、INT. DOWNTOWN LOFT - NEW YORK - NIGHT (WINTER),What causes Jim to wander through a distorted dream?,His consumption of drugs and alcohol.,"drinking, smoking, swallowing pills. PEOPLE look at him, talk to him (AD LIBS) but drugs distort everything",Causal-Motivational Reasoning,broad_coverage_scene
23,37、INT. WHISKY A GO GO - NIGHT,"In [37、INT. WHISKY A GO GO - NIGHT], Where are the GO GO GIRLS located during the performance?",In their gilded cages at the club,GO GO GIRLS in their white plastic boots and dresses hang motionless in their gilded cages,Scene Grounding,broad_coverage_scene
24,21、EXT. VENICE ROOFTOP - NIGHT,"In [21、EXT. VENICE ROOFTOP - NIGHT], What is contained in Jim's notebooks?",Powerful sketches colored in visionary hallucinogenic William Blake mode with writing between.,"In the notebooks, at intervals during the conversation, we see powerful sketches colored in visionary hallucinogenic William Blake mode with writing between.",Scene Grounding,broad_coverage_scene
25,58、INT. BEDROOM - SAME NIGHT,Why did Andy give Jim the gold telephone?,"To let Jim talk to God, as Edie gave it to Andy for that purpose.","Edie gave this to me and said mmmmm, I could talk to God with this. But I don't really have anything to say. So... mmmm now you can talk to God.",Causal-Motivational Reasoning,broad_coverage_scene
26,38、INT. BACKSTAGE WHISKY HALLWAY - THAT NIGHT,What does Jerry believe about art?,He hates art,FUCK ART!! GET THE FUCK ART OUT!!!,Character Understanding,broad_coverage_scene
27,38、INT. BACKSTAGE WHISKY HALLWAY - THAT NIGHT,What does Jim say he is into?,Killing the father and fucking the mother,"Kill the father, fuck the mother -- that's what I'm into!",Character Understanding,broad_coverage_scene
28,57、INT. ROOM - LIMBO,Why does the PR man insist Jim meet Andy Warhol?,Because he believes Andy is art and more than an artist.,"You must meet Andy Warhol, Jim. He's more than an artist. Andy is art.",Causal-Motivational Reasoning,broad_coverage_scene
29,58、INT. BEDROOM - SAME NIGHT,What is the reason for the PR Man's suggestion of a show with blank walls?,"Because it's about people, not what they do.","it's the astronaut that matters, not the voyage, the actor, not the movie -- how do I say, it's the trip, not arriving.",Causal-Motivational Reasoning,broad_coverage_scene
30,70、EXT. POLICE STATION - THAT NIGHT,"In [70、EXT. POLICE STATION - THAT NIGHT], What is Ray's belief about Jim's future?",Ray believes Jim could become president.,He could go all the way man! In five years he could be in the White House.,Character Understanding,broad_coverage_scene
31,25、EXT. SUNSET STRIP (TRAVELLING) - NIGHT,What does Jim's voice describe about the music?,The music was new black polished chrome and came over the summer like liquid night.,JIM VOICE (last session) The music was new black polished chrome and came over the summer like liquid night.,Character Understanding,broad_coverage_scene
32,30、EXT. SUNSET STRIP -- THAT NIGHT,What action does Jim perform in front of the cop car?,Jumps through teeming traffic with horns and anger,"Jim jumps through the TEEMING TRAFFIC (horns, anger) right in front of a COP CAR",Scene Grounding,broad_coverage_scene
33,24、INT. RAY'S HOUSE - DAY,What does RAY do to the group before the music starts?,Cueing them like a schoolmaster,TIGHT on RAY like a schoolmaster cueing them,Scene Grounding,broad_coverage_scene
34,34、EXT. DESERT - DAY,What is the old woman doing when she appears?,beckoning to him from an opening in the mountain's face,An OLD WOMAN is beckoning to him from an opening in the face of the mountain,Scene Grounding,broad_coverage_scene
35,27、INT. LONDON FOG - NIGHT,What actions does Jim perform while singing to Pam?,"Jumps around violently, rubs leather pants against the mike stand, leans against it, and closes his eyes.","Jim jumps around violently to the front, rubbing his leather pants against the mike stand, leaning against it, not yet comfortable with the extrovert side of himself, eyes closed, but starting to enjoy it.",Scene Grounding,broad_coverage_scene
36,39、EXT. ALLEY & STAIRCASE OUTSIDE WHISKY - THAT NIGHT,What is Holzman's purpose in offering to record the band?,To make a lot of money.,we could really have something... and we could make a lot of money...,Causal-Motivational Reasoning,broad_coverage_scene
37,23、EXT. VENICE BEACH - DAY,"In [23、EXT. VENICE BEACH - DAY], What does Jim believe is the purpose of a rock and roll band?",To party all night and do bad things.,"Jim: 'What's a rock and roll band for man, if you can't party all night and do bad things?'",Character Understanding,broad_coverage_scene
38,66、INT. NEW HAVEN STAGE - THAT NIGHT,Why do the cops chase the teenage boy and girl?,They made a break through the cordon to reach Jim.,A TEENAGE BOY & GIRL make a break thru the cordon of COPS... heading for Jim. The Cops chase them down mid-stage...,Causal-Motivational Reasoning,broad_coverage_scene
39,70、EXT. POLICE STATION - THAT NIGHT,"In [70、EXT. POLICE STATION - THAT NIGHT], What is Jim's physical condition after emerging from the station?",Jim's ribcage and spleen are hurting.,"Jim waves, does a small pained victory jig in front of the thwarted Gestapo, ribcage and spleen hurting.",Character Understanding,broad_coverage_scene
40,14、INT. RAY'S CAR - FREEWAY - NIGHT,"In [14、INT. RAY'S CAR - FREEWAY - NIGHT], What is Jim's emotional state?",Intoxicated and emotionally unstable,"JIM is insane on beers, barely comprehensible",Character Understanding,broad_coverage_scene
41,7、EXT. VENICE BOARDWALK - LOS ANGELES - DAY,Why does Jim start following the young beauty?,He contemplates her for a fraction of eternity before pursuing her.,He thinks about it -- a fraction of eternity -- and he's off... after her.,Causal-Motivational Reasoning,broad_coverage_scene
42,10、EXT. PAMELA'S HOUSE - VENICE CANAL - THAT EVENING | 21、EXT. VENICE ROOFTOP - NIGHT,Why does Jim choose to climb onto the balcony instead of using the door?,Jim chooses to climb onto the balcony because he believes using the door would be a waste of time.,"He replies, 'Waste of time...' when asked about not using the door.",Causal-Motivational Reasoning,broad_coverage_event_chain
43,42、INT. FILLMORE WEST STAGE - SAN FRANCISCO - NIGHT,What does Jim Morrison state about lighting his fire during the performance?,Jim Morrison states that he wants the crowd to light his fire and set the night on fire.,"Jim returns to the stage and sings the final lines of 'Light My Fire,' his voice rising as he urges the crowd to light his fire and set the night on fire.",Character Understanding,broad_coverage_scene
44,13、INT. TURKEY JOINT WEST - NIGHT | 42、INT. FILLMORE WEST STAGE - SAN FRANCISCO - NIGHT,What does Jim state about Gloria when he begins singing on stage?,"Jim states that Gloria comes to his room, his bed, and his face, and expresses a desire to have her wrap her legs around his head.","Jim begins singing, improvising lyrics about Gloria—her coming to his room, his bed, his face—his voice low and playful. He sings about wanting to wrap her legs around his head.",Character Understanding,broad_coverage_event_chain
45,2、INT. RECORDING STUDIO (LAST SESSION) - LA DEC 1970 - NIGHT | 39、EXT. ALLEY & STAIRCASE OUTSIDE WHISKY - THAT NIGHT | 38、INT. BACKSTAGE WHISKY HALLWAY - THAT NIGHT,What does Jim say to Jerry after being restrained following his performance?,Jim tells Jerry to take a long look because they are the future and represent things to come.,"Jim stares at Jerry and says, 'Take a long look old man. We are the future. We are things to come.'",Character Understanding,broad_coverage_event_chain
46,37、INT. WHISKY A GO GO - NIGHT | 39、EXT. ALLEY & STAIRCASE OUTSIDE WHISKY - THAT NIGHT | 38、INT. BACKSTAGE WHISKY HALLWAY - THAT NIGHT,Why does Jerry react with anger toward Jim after the performance?,Jerry reacts with anger because he believes Jim has desecrated their mother during the performance.,"Jerry grabs Jim and shoves him toward the door, furious. He shouts that no one will desecrate their mother on his stage, and orders Jim never to return.",Causal-Motivational Reasoning,broad_coverage_event_chain
47,30、EXT. SUNSET STRIP -- THAT NIGHT | 47、INT. LIMO - NIGHT | 39、EXT. ALLEY & STAIRCASE OUTSIDE WHISKY - THAT NIGHT,What does Jim say about the band Love when speaking to the fans outside the Whisky a Go Go?,"Jim says that Arthur Lee is cool but also calls Love the Marx Brothers of music, implying they are less serious or talented compared to The Doors.","Jim comments that Arthur Lee is cool, but the girl insists Love is better than the Beatles. Jim laughs and calls them the Marx Brothers of music, saying The Doors could blow them away.",Character Understanding,broad_coverage_event_chain
48,13、INT. TURKEY JOINT WEST - NIGHT | 39、EXT. ALLEY & STAIRCASE OUTSIDE WHISKY - THAT NIGHT | 38、INT. BACKSTAGE WHISKY HALLWAY - THAT NIGHT,What does Jim say to Jerry when he is being restrained after the performance?,Jim tells Jerry to take a long look because they are the future and represent things to come.,"Jim stares at Jerry and says, 'Take a long look old man. We are the future. We are things to come.'",Character Understanding,broad_coverage_event_chain
49,30、EXT. SUNSET STRIP -- THAT NIGHT | 31、EXT. DESERT - DAY,What does Jim state about pain during the desert vision quest?,"Jim states that pain is not something to run from, but rather something that wakes a person up and makes them feel alive.","Jim turns to Ray and says pain is not something to run from—it wakes you up, makes you feel alive.",Character Understanding,broad_coverage_event_chain
50,27、INT. LONDON FOG - NIGHT | 37、INT. WHISKY A GO GO - NIGHT | 42、INT. FILLMORE WEST STAGE - SAN FRANCISCO - NIGHT,Why does Ray urge Jim to turn around during the performance?,"Ray urges Jim to turn around because the audience is largely ignoring the performance, and he wants Jim to engage them.","Most people in the room ignore the performance, drinking and arguing among themselves. Ray leans toward Jim and says, 'Turn around Jim! Come on let 'em in.'",Causal-Motivational Reasoning,broad_coverage_event_chain
51,30、EXT. SUNSET STRIP -- THAT NIGHT | 37、INT. WHISKY A GO GO - NIGHT,What does Jim declare about himself during the performance?,Jim declares that he is the Lizard King and that he can do anything.,"He raises his arms and shouts, 'I am the Lizard king. I can do anything!'",Character Understanding,broad_coverage_event_chain
52,2、INT. RECORDING STUDIO (LAST SESSION) - LA DEC 1970 - NIGHT | 39、EXT. ALLEY & STAIRCASE OUTSIDE WHISKY - THAT NIGHT,Why does Paul Rothchild intervene during the confrontation between Jim and Jerry?,Paul Rothchild intervenes to calm Jerry down because he believes Jim is just a young performer and the song expresses themes of dying and changing.,"Paul tries to calm Jerry, saying, 'Come on Jerry, cool it, cool it... he's a kid, it's a song about dying, changing.'",Causal-Motivational Reasoning,broad_coverage_event_chain
53,10、EXT. PAMELA'S HOUSE - VENICE CANAL - THAT EVENING | 19、EXT. VENICE BEACH - NIGHT,What does Pam state about Jim when asked who he is?,Pam states that Jim is her new friend.,"She replied, 'That's Jim. My new friend.'",Character Understanding,broad_coverage_event_chain
54,27、INT. LONDON FOG - NIGHT | 37、INT. WHISKY A GO GO - NIGHT,When does Ray urge Jim to turn around during the performance?,Ray urges Jim to turn around after Jim begins singing with his back to the crowd and before Jim spins around to face the front.,"Jim stands at the microphone with his back to the crowd, singing while facing the band. [...] Ray leans toward Jim and says, 'Turn around Jim! Come on let 'em in.' Jim doesn't respond, continuing to sing with his eyes closed. [...] He rubs his leather pants against the microphone stand, swaying slightly, then suddenly spins around to face the front.",Temporal Reasoning,broad_coverage_event_chain
55,10、EXT. PAMELA'S HOUSE - VENICE CANAL - THAT EVENING | 8、EXT. VENICE CANAL - DAY | 10、EXT. PAMELA'S HOUSE - VENICE CANAL - THAT EVENING,What does Pam state about Jim after he leaves the balcony?,Pam states that Jim is her new friend.,"She replied, 'That's Jim. My new friend.'",Character Understanding,broad_coverage_event_chain
56,50、INT. STUDIO STAGE - THAT NIGHT | 39、EXT. ALLEY & STAIRCASE OUTSIDE WHISKY - THAT NIGHT,Why does Paul Rothchild intervene during the confrontation between Jim and Jerry?,"Paul Rothchild intervenes to calm Jerry down because he believes Jim is just a young person expressing ideas about change and mortality through music, not intending real provocation.","Paul tries to calm Jerry, saying, 'Come on Jerry, cool it, cool it... he's a kid, it's a song about dying, changing.'",Causal-Motivational Reasoning,broad_coverage_event_chain
57,106、INT. BACKSTAGE - THAT NIGHT|123、INT. RAY'S WORK SPACE - DAY,How should the relationship between Jim and John be characterized after their backstage confrontation and birthday party conversation?,from ongoing adversaries to trusted bandmates,"Earlier, the relationship between Jim and John is marked by ongoing adversaries; later, it shifts to trusted bandmates.",Role-Relation Continuity,supplementary_cross_scene
58,2、INT. RECORDING STUDIO (LAST SESSION) - LA DEC 1970 - NIGHT|14、INT. RAY'S CAR - FREEWAY - NIGHT|16、EXT./INT. PAMELA'S HOUSE - VENICE CANAL - THAT NIGHT,Which character has a contentious dynamic with Ray and a deeply familiar connection with Pamela?,Jim,"Jim is in a same person relationship with Jim Morrison, is in a ongoing adversarial interaction relationship with Ray, and is in a close acquaintances relationship with Pamela.",Role-Relation Continuity,supplementary_cross_scene
59,21、EXT. VENICE ROOFTOP - NIGHT|28、INT. BACKSTAGE - THE FOG - THAT NIGHT,"Which character is defined by living with Dorothy, having a close and trusting bond with John, and sharing decision-making authority with Pam?",Ray,"Ray is in a is living with relationship with Dorothy, is in a trusted acquaintances relationship with John, and is in a unanimous band decision-makers relationship with Pamela.",Role-Relation Continuity,supplementary_cross_scene
60,28、INT. BACKSTAGE - THE FOG - THAT NIGHT,What private offer does the manager make to Jim that shifts the band's dynamic and leads to John's later criticism?,Manager makes a private offer to Jim to leave the band,The manager privately tells Jim he's a gold mine and offers him a solo deal with fame and money if he leaves the band.,Narrative Progression,supplementary_cross_scene
61,37、INT. WHISKY A GO GO - NIGHT|39、EXT. ALLEY & STAIRCASE OUTSIDE WHISKY - THAT NIGHT,What does Jim shout at Jerry that sparks Jerry's rage and prompts Paul to intervene?,Jim delivers a prophetic declaration to Jerry,"Jim stares at Jerry and says, 'Take a long look old man; We are the future.",Narrative Progression,supplementary_cross_scene
